State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
DE,Low,Low,377-9932,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,High,High,Medium,Low,High,Low,False.
MD,Medium,Low,397-4030,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,False.
MI,Medium,,367-1062,no,no,Low,Medium,High,Medium,Medium,Low,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
WA,Medium,Low,341-8467,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
MO,Low,Low,339-9453,no,yes,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
IN,Medium,Low,344-3388,no,no,Low,High,Medium,High,Low,Medium,Low,Medium,Medium,Medium,High,Medium,High,Low,False.
OR,Low,Low,375-8013,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,False.
MD,Medium,,408-4142,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,Medium,False.
RI,Medium,,386-3671,no,no,Low,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,High,Medium,High,Medium,False.
LA,Medium,Low,411-2284,no,no,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
AZ,Medium,,346-7795,yes,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Low,False.
PA,Medium,Low,333-5609,no,yes,Medium,Medium,High,Medium,High,Medium,High,Low,Low,Low,Medium,Low,High,Low,False.
AZ,Medium,Low,405-1842,no,yes,Medium,Medium,High,Medium,Low,High,Low,Medium,Medium,High,High,Medium,High,Low,False.
FL,Low,,366-6345,yes,no,Low,Medium,Medium,High,Medium,High,High,Low,Medium,Low,High,Low,High,Low,True.
LA,Medium,Low,337-9345,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Medium,False.
FL,Medium,Low,328-6770,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
FL,Medium,Low,380-7321,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,Medium,Medium,False.
MD,Medium,Low,375-1476,no,no,Low,High,High,High,High,High,High,Medium,Medium,Medium,High,Low,High,Low,True.
AL,Medium,Low,356-1567,no,no,Low,Medium,High,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,High,Medium,Low,False.
WA,Medium,Low,422-6685,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,False.
TN,Medium,Low,336-1090,no,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,Medium,High,Low,False.
MS,Low,Low,343-2095,no,no,Low,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Low,Low,Medium,Low,False.
ME,Low,Low,345-3934,no,no,Low,Medium,High,Medium,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Low,False.
OK,Medium,Low,338-8050,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
IN,Low,Low,388-9568,no,no,Low,Medium,High,Medium,Medium,Medium,High,Medium,Medium,High,Low,Low,Low,Low,False.
MO,Medium,Low,402-6591,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,High,Medium,Medium,Low,Medium,Medium,False.
IA,Medium,Low,403-6419,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,Medium,Low,High,Low,False.
VA,Medium,Low,386-9790,no,yes,Medium,High,High,High,Medium,Medium,Medium,Low,Medium,Medium,High,Low,High,Medium,False.
KY,Low,Low,378-5692,no,yes,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
MD,Medium,Low,360-3324,yes,no,Low,High,High,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Low,True.
OH,Low,Low,410-3719,yes,yes,High,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Low,False.
OK,Medium,Low,352-4221,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,Medium,False.
NV,Low,Low,327-6179,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
ID,Medium,Low,359-6196,yes,no,Low,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
MN,Medium,,374-9107,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,High,True.
SD,Medium,Low,357-4078,no,yes,High,Medium,Medium,Medium,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
IL,Medium,Low,366-5780,no,no,Low,Low,High,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,False.
WY,High,,393-9619,no,no,Low,Low,High,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
AL,Low,Low,355-9295,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,High,Low,False.
NJ,Medium,,400-5751,no,no,Low,Medium,Medium,Medium,Low,High,Low,Medium,Low,Medium,High,Low,High,Low,False.
NV,Medium,Low,338-1027,yes,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,True.
IN,Low,Low,405-8867,no,no,Low,High,Medium,High,Medium,High,Medium,High,Medium,High,Medium,Low,High,Low,False.
WV,Medium,Low,336-5616,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,False.
VA,Medium,Low,335-1697,no,no,Low,Medium,Medium,Medium,High,Medium,High,High,Low,High,Medium,Low,High,Low,True.
SC,Low,Low,331-5138,no,no,Low,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
RI,Medium,Low,385-8240,no,yes,High,Low,Medium,Low,Low,Medium,Low,Medium,Medium,High,Medium,Low,High,Low,False.
IN,Low,,348-1359,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Medium,Low,High,Low,False.
AZ,Medium,Low,354-7339,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,High,Medium,False.
NM,Medium,,349-1687,no,yes,Medium,Medium,High,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
OR,Low,Low,380-2558,no,yes,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Low,High,High,Medium,High,Medium,True.
NJ,Medium,Low,365-2153,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,High,Medium,False.
MS,Medium,Low,345-6043,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Medium,False.
MI,Medium,,349-2808,no,yes,High,Medium,Medium,Medium,Medium,High,High,Medium,Low,Medium,Medium,Low,High,Low,False.
TX,Medium,Low,411-1715,yes,no,Low,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
FL,Medium,Low,385-2488,no,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,False.
DC,Medium,,377-7177,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
TX,Medium,Low,342-1099,no,no,Low,Low,High,Low,High,Medium,High,Medium,Medium,Medium,High,Medium,High,Low,False.
KS,Medium,Low,386-4170,yes,no,Low,Low,High,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,True.
UT,Low,,413-1269,no,no,Low,Medium,Medium,Medium,Medium,High,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
MN,Low,,396-4460,no,yes,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,Low,False.
IL,Medium,Low,334-2730,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,Medium,High,Low,High,Low,False.
NM,Medium,Low,340-3182,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
SC,Low,,377-8608,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,High,Low,False.
NC,Medium,Low,417-3676,no,no,Low,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,False.
WV,Medium,,417-6774,no,yes,Medium,Medium,Medium,Medium,High,Medium,High,High,Medium,High,Medium,Medium,High,Low,False.
RI,Medium,,411-9554,no,yes,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,False.
NH,Medium,Low,420-3192,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Medium,High,Medium,False.
MO,Low,,389-1475,no,yes,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Low,Low,Medium,Low,False.
MA,Medium,Low,343-7734,yes,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
PA,Medium,Low,410-3390,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,High,Low,High,Low,False.
OK,Medium,Low,344-6495,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
AL,Low,Low,331-6229,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Medium,Medium,False.
WY,Medium,Low,337-7501,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Low,High,Medium,False.
PA,Medium,Low,339-9631,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
WA,Medium,Low,369-4384,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,Low,Medium,Low,High,Medium,False.
HI,Medium,,416-3915,yes,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
SD,Medium,Low,339-3049,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,True.
AL,Medium,Low,361-7998,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Medium,Medium,High,Low,False.
VT,Medium,,355-4842,yes,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,False.
MT,Medium,Low,387-6440,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
MN,Medium,Low,369-2625,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Medium,High,Low,False.
AK,Low,Low,389-7073,no,yes,High,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Medium,High,Low,High,Low,False.
MI,Medium,Low,370-8463,no,yes,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
DE,Low,Low,362-7318,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Medium,Low,Medium,Medium,False.
SD,Medium,Low,412-1194,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,Low,False.
MI,Medium,,355-9508,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
KS,Medium,Low,352-8202,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,High,Low,High,Low,False.
AL,High,,335-5882,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,Low,False.
OK,Medium,,352-6976,no,no,Low,High,Medium,High,High,High,High,High,Medium,High,Low,Low,Medium,Low,True.
CT,High,Low,393-6733,no,yes,High,Medium,High,High,Medium,Medium,Medium,High,Medium,High,Medium,Low,Medium,Low,False.
NE,Medium,,335-1838,no,no,Low,Low,High,Low,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,High,Low,False.
WI,Medium,,355-6930,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,Low,Medium,Low,False.
CT,Medium,Low,387-5860,no,yes,High,Medium,Medium,Medium,Low,High,Medium,Medium,Medium,Medium,Medium,Low,High,High,True.
WI,Medium,,343-2605,no,yes,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Low,High,Medium,Low,High,Low,False.
IN,High,,350-6759,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
DC,Low,Low,371-1514,no,no,Low,Low,Medium,Low,High,Medium,High,Low,Medium,Medium,Medium,Low,High,Low,False.
AR,Low,Low,346-9317,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
ME,Medium,Low,398-4313,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,False.
MN,Medium,Low,412-4399,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Low,Medium,Low,False.
MD,Low,Low,330-1835,no,no,Low,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,High,Low,False.
FL,Medium,Low,416-1676,no,no,Low,High,Medium,High,High,High,High,Medium,Medium,Medium,Low,Low,Medium,Low,True.
RI,Medium,Low,329-7347,no,no,Low,Medium,Medium,Medium,High,Medium,High,High,Medium,High,Medium,Low,High,Low,True.
IA,Medium,Low,360-6868,no,no,Low,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
AZ,Medium,,405-6641,no,no,Low,Low,High,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Low,False.
MO,High,Low,393-2373,no,no,Low,High,High,High,High,High,High,Medium,Low,Medium,Medium,Low,High,Low,False.
VT,Medium,Low,419-1714,no,no,Low,High,High,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Low,True.
IN,Medium,Low,336-3819,no,no,Low,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,Low,High,Medium,True.
RI,Medium,,341-3464,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
SD,High,Low,413-5310,no,no,Low,Medium,High,High,High,Medium,High,Medium,Low,Medium,Medium,Low,High,Medium,False.
MN,Low,Low,366-7912,no,no,Low,High,High,High,Medium,High,Medium,Medium,Low,High,High,Low,High,Low,True.
TX,Medium,Low,399-8845,no,yes,High,High,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
VA,Low,,368-2583,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Low,False.
MA,Low,Low,360-6309,no,no,Low,Low,High,Low,High,High,High,Medium,Low,Medium,Medium,Low,High,Low,False.
ID,Medium,Low,359-5890,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,Low,False.
MA,Low,Low,332-2462,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
GA,Medium,Low,381-9196,no,yes,Medium,Medium,Medium,Medium,High,Medium,High,Medium,Low,Medium,Medium,Low,Medium,Low,False.
RI,Medium,Low,329-3222,no,yes,Medium,Medium,Medium,Medium,High,High,High,Medium,Low,Medium,Medium,Low,Medium,Medium,False.
ID,High,,363-5819,no,yes,Medium,Medium,Medium,High,Medium,High,Medium,High,Medium,High,Low,Low,Medium,Medium,False.
SD,Medium,,413-9269,yes,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,True.
MA,Medium,,330-7483,no,no,Low,Medium,Medium,Medium,High,Medium,High,High,Low,High,Medium,Low,Medium,Low,False.
WY,Medium,Low,403-7775,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
VA,Medium,Low,360-2479,no,no,Low,Medium,Medium,Medium,High,High,High,Medium,Low,Medium,Medium,Low,High,Low,False.
OR,Medium,Low,394-3791,no,no,Low,Low,High,Low,High,Medium,High,Medium,Medium,High,Medium,Low,High,Low,False.
VA,Medium,Low,384-2632,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,High,Low,High,Medium,False.
ME,Medium,,359-8466,no,yes,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
AL,Medium,Low,331-8909,no,yes,High,Low,Medium,Low,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Low,False.
GA,Medium,Low,359-5160,no,yes,High,High,High,High,Medium,High,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
IA,Low,,330-9833,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
AZ,Medium,,362-2314,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,Low,Medium,Low,High,High,High,Low,False.
FL,Medium,,338-8478,no,no,Low,Medium,Medium,Medium,High,High,High,Low,Medium,Low,Medium,Low,Medium,Medium,False.
MT,Low,Low,387-5453,no,no,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,True.
AL,Medium,Low,380-3437,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Low,High,Medium,High,Low,High,High,True.
DE,Medium,,365-8779,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Low,Medium,Medium,Low,High,Low,False.
MT,Low,,407-2750,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
KY,Medium,Low,396-8265,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,Medium,Low,High,Low,False.
SC,Medium,,397-4304,no,no,Low,Medium,Medium,Medium,High,Medium,High,Medium,Medium,Medium,Medium,Low,High,Low,False.
WA,Low,Low,333-2611,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Low,False.
OR,Low,,409-8814,no,no,Low,High,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
AK,Low,Low,336-5406,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,High,Low,High,Low,False.
GA,Medium,Low,343-6940,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,High,Low,True.
MN,Medium,Low,361-9923,no,no,Low,Medium,High,Medium,High,Medium,High,High,High,High,Medium,Medium,High,Low,False.
IL,Low,Low,350-6639,no,yes,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,Medium,High,Medium,High,Low,False.
IN,Medium,Low,376-4300,no,yes,Medium,Low,Medium,Low,Medium,Medium,Medium,Medium,Medium,High,Low,Low,Low,Low,False.
SC,Low,,349-6567,no,yes,High,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,High,Low,High,Low,False.
VA,Medium,Low,333-7749,no,no,Low,High,High,High,Medium,High,Medium,Low,Medium,Medium,Medium,Medium,Medium,Medium,False.
WI,Medium,Low,408-6089,no,yes,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Low,High,Low,False.
VT,High,,375-2165,no,no,Low,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
AZ,Medium,Low,400-6999,no,yes,High,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Low,High,Low,High,Medium,False.
FL,Medium,,420-7823,no,no,Low,Low,Medium,Low,Low,Medium,Low,Medium,Low,High,High,Low,High,Medium,True.
AK,Low,,366-5241,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,False.
AR,High,Low,413-3412,yes,yes,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,High,Medium,False.
AR,Low,Low,406-2752,no,no,Low,Medium,High,Medium,Medium,High,Medium,Low,Medium,Low,Low,Low,Medium,Low,False.
AK,Medium,Low,337-8078,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Low,False.
MS,Low,Low,402-1942,yes,no,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Low,True.
ME,Low,Low,371-7917,no,no,Low,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,Medium,High,Low,High,Low,False.
CA,Medium,Low,343-6374,yes,no,Low,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
NM,Medium,Low,385-8730,no,yes,Medium,Medium,Medium,Medium,Medium,High,High,Low,Medium,Low,Medium,Low,High,Low,False.
NE,Low,Low,393-7892,yes,yes,High,Medium,High,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,High,Low,False.
SC,Medium,Low,407-6748,no,yes,Medium,Medium,High,Medium,High,Medium,High,Medium,Medium,Medium,Low,Low,Medium,Low,False.
CO,Medium,Low,341-4463,yes,no,Low,High,Low,High,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Low,True.
DE,Medium,Low,351-2587,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Low,False.
OH,Low,Low,421-9752,no,yes,High,Medium,High,Medium,Medium,High,High,Medium,High,Medium,High,Low,High,Low,False.
MS,Low,Low,356-4001,no,no,Low,Medium,Medium,High,Low,High,Low,High,High,High,Medium,Low,High,Low,False.
OK,High,Low,328-9869,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Low,High,Low,False.
CO,Medium,Low,343-5709,no,no,Low,,Medium,,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,Low,True.
NC,Medium,Low,334-1872,no,no,Low,Medium,Medium,Medium,High,High,High,Low,Medium,Low,Medium,Low,High,Medium,False.
MD,Low,Low,350-1040,no,no,Low,Low,High,Low,High,Medium,High,Medium,Medium,High,High,Low,High,Low,False.
KS,Medium,Low,369-3214,no,no,Low,Low,High,Low,Medium,High,High,Medium,Medium,Medium,Medium,Low,Medium,Low,False.
MA,Medium,Low,385-6778,no,no,Low,Medium,Medium,Medium,High,High,High,Medium,Low,Medium,High,Low,High,Low,False.
NC,Medium,Low,383-7689,no,no,Low,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
NM,Low,Low,385-5722,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
CA,Medium,Low,357-1909,yes,no,Low,Medium,Medium,Medium,Low,Medium,Medium,Medium,Medium,High,High,Low,High,Low,True.
NY,Low,Low,364-3567,no,no,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,Medium,High,Low,High,Low,False.
AZ,Medium,Low,422-4241,no,no,Low,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,High,Medium,Medium,High,Low,False.
SD,Medium,Low,370-2957,no,yes,Medium,Medium,High,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,Low,High,Low,False.
DC,Medium,Low,329-6562,no,no,Low,Medium,Medium,Medium,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Low,False.
ND,Low,Low,363-3515,no,no,Low,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,False.
MO,Medium,Low,374-7787,yes,no,Low,Medium,Medium,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,High,Low,True.
