State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
NE,Low,VeryLow,377-1765,no,no,VeryLow,High,High,High,Medium,High,Medium,Medium,Medium,Medium,High,Medium,VeryHigh,Medium,False.
MN,Low,VeryLow,409-2111,no,no,VeryLow,Medium,Medium,Medium,Medium,High,High,Medium,Medium,High,High,VeryLow,VeryHigh,VeryLow,False.
MI,Medium,VeryLow,401-3170,no,no,VeryLow,Medium,High,High,High,Medium,High,Medium,Medium,High,High,VeryLow,VeryHigh,Medium,False.
AR,Medium,VeryLow,405-5681,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,VeryHigh,High,VeryHigh,High,False.
KS,Low,VeryLow,411-4582,no,no,VeryLow,High,High,High,VeryHigh,High,VeryHigh,Medium,Medium,High,VeryLow,VeryLow,VeryLow,High,False.
WV,Low,,355-5009,yes,yes,Medium,Medium,High,High,Medium,VeryHigh,High,High,Medium,VeryHigh,Medium,Low,VeryHigh,VeryHigh,False.
AK,Medium,VeryLow,372-3750,no,no,VeryLow,VeryLow,Medium,VeryLow,Low,High,Medium,Low,Medium,Medium,High,VeryLow,VeryHigh,VeryHigh,True.
NY,Low,VeryLow,405-2888,no,yes,High,Low,High,Low,High,Medium,High,Low,Medium,Medium,High,High,VeryHigh,Medium,False.
NH,VeryLow,VeryLow,361-3337,no,no,VeryLow,Medium,High,Medium,High,Low,VeryHigh,Medium,High,High,VeryHigh,Medium,VeryHigh,Medium,False.
VA,High,,350-1639,yes,no,VeryLow,High,Medium,High,High,High,High,Low,High,Low,Medium,VeryLow,VeryHigh,High,False.
NM,Low,VeryLow,333-3221,no,no,VeryLow,High,VeryHigh,High,High,VeryHigh,VeryHigh,Medium,Medium,High,High,VeryHigh,VeryHigh,Low,False.
NY,Medium,VeryLow,422-1471,no,no,VeryLow,Medium,Medium,Medium,VeryLow,VeryHigh,Low,Medium,Medium,High,High,Low,VeryHigh,Low,False.
AZ,Low,VeryLow,399-7865,no,no,VeryLow,High,Medium,VeryHigh,High,High,High,VeryLow,High,VeryLow,High,VeryLow,VeryHigh,Medium,False.
WY,High,,373-4819,no,no,VeryLow,Medium,High,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,VeryLow,VeryHigh,Low,False.
WA,Low,VeryLow,338-6981,no,no,VeryLow,High,High,High,Medium,Medium,Medium,Medium,Medium,High,Medium,VeryLow,VeryHigh,Low,False.
CO,Medium,VeryLow,418-4365,no,no,VeryLow,Low,Medium,Medium,Medium,Medium,Medium,Low,Medium,Low,Medium,Low,VeryHigh,VeryLow,False.
TX,Medium,VeryLow,359-5461,no,no,VeryLow,Medium,High,Medium,Low,High,Low,Medium,Low,High,Medium,VeryLow,VeryHigh,Low,False.
KY,Low,VeryLow,375-3586,no,no,VeryLow,High,Medium,High,Medium,Medium,High,Medium,High,High,Medium,Low,VeryHigh,Medium,False.
MT,Low,VeryLow,407-8376,no,no,VeryLow,Low,High,Medium,Medium,Medium,High,Low,High,Medium,VeryHigh,VeryLow,VeryHigh,VeryLow,False.
OK,Medium,VeryLow,408-6496,no,yes,Medium,VeryHigh,Low,VeryHigh,Medium,High,Medium,Low,Low,Low,Medium,Low,VeryHigh,Low,False.
MD,Medium,VeryLow,385-7688,no,yes,Medium,Medium,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Low,VeryHigh,Low,False.
TN,Low,VeryLow,332-6934,no,no,VeryLow,Medium,High,Medium,Medium,High,Medium,High,High,VeryHigh,High,Medium,VeryHigh,VeryLow,False.
TX,VeryHigh,,378-3625,no,no,VeryLow,VeryHigh,Medium,VeryHigh,Medium,High,Medium,Medium,Medium,Medium,High,Low,VeryHigh,Medium,True.
ME,Medium,,353-7292,yes,yes,Medium,VeryHigh,High,VeryHigh,Medium,Medium,High,High,High,VeryHigh,VeryHigh,Medium,VeryHigh,VeryHigh,True.
DC,Low,VeryLow,399-6786,no,no,VeryLow,Low,Low,Low,Medium,High,Medium,High,Medium,High,VeryHigh,VeryLow,VeryHigh,VeryLow,False.
MN,Low,VeryLow,358-3261,no,yes,Medium,Medium,VeryHigh,Medium,High,VeryHigh,High,High,Medium,VeryHigh,VeryHigh,Low,VeryHigh,High,False.
DE,Low,VeryLow,377-9932,no,no,VeryLow,Medium,High,Medium,VeryHigh,Medium,VeryHigh,High,High,High,High,VeryLow,VeryHigh,Medium,False.
MD,Medium,VeryLow,397-4030,no,no,VeryLow,High,Medium,High,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,VeryHigh,High,False.
MI,Medium,,367-1062,no,no,VeryLow,Medium,High,Medium,Medium,Low,Medium,Medium,Low,High,Medium,VeryLow,VeryHigh,Medium,False.
WA,High,VeryLow,341-8467,no,no,VeryLow,Medium,High,Medium,High,Medium,VeryHigh,Medium,Medium,High,Medium,Low,VeryHigh,Low,False.
MO,Low,VeryLow,339-9453,no,yes,High,Low,Medium,Low,Medium,Medium,High,Medium,High,Medium,High,VeryLow,VeryHigh,Low,False.
IN,Medium,VeryLow,344-3388,no,no,VeryLow,High,High,High,Low,Medium,Low,Medium,Low,Medium,VeryHigh,Medium,VeryHigh,Medium,False.
OR,VeryLow,VeryLow,375-8013,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Low,VeryHigh,High,False.
MD,Medium,,408-4142,no,no,VeryLow,High,Medium,High,Medium,Medium,Medium,High,High,VeryHigh,High,Low,VeryHigh,High,False.
RI,Medium,,386-3671,no,no,VeryLow,High,High,High,High,Medium,High,Medium,Medium,High,VeryHigh,Medium,VeryHigh,High,False.
LA,Medium,VeryLow,411-2284,no,no,VeryLow,High,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,VeryHigh,Low,False.
AZ,High,,346-7795,yes,no,VeryLow,Medium,High,High,High,High,High,Medium,Medium,High,High,High,VeryHigh,VeryLow,False.
PA,Low,VeryLow,333-5609,no,yes,Medium,Medium,VeryHigh,Medium,High,High,High,Low,Low,Low,High,VeryLow,VeryHigh,Low,False.
AZ,Low,VeryLow,405-1842,no,yes,High,Medium,VeryHigh,Medium,Low,High,Low,High,High,High,High,Low,VeryHigh,Low,False.
FL,Low,,366-6345,yes,no,VeryLow,High,High,High,High,High,High,VeryLow,Medium,VeryLow,VeryHigh,Low,VeryHigh,Medium,True.
LA,Low,VeryLow,337-9345,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,High,High,Low,VeryHigh,High,False.
FL,Low,VeryLow,328-6770,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,High,VeryLow,VeryHigh,VeryLow,False.
FL,Medium,VeryLow,380-7321,no,no,VeryLow,Medium,Medium,Medium,High,Medium,High,High,Medium,VeryHigh,Low,Medium,VeryHigh,High,False.
MD,Medium,VeryLow,375-1476,no,no,VeryLow,High,High,High,High,High,VeryHigh,Low,Medium,Medium,VeryHigh,VeryLow,VeryHigh,Low,True.
AL,Medium,VeryLow,356-1567,no,no,VeryLow,High,High,High,Low,Medium,Low,Medium,Medium,Medium,Medium,High,VeryHigh,VeryLow,False.
WA,Low,VeryLow,422-6685,no,no,VeryLow,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,High,High,Low,VeryHigh,High,False.
TN,Medium,VeryLow,336-1090,no,yes,Medium,Medium,High,Medium,Medium,High,Medium,High,Low,High,High,Low,VeryHigh,Low,False.
MS,Low,VeryLow,343-2095,no,no,VeryLow,Low,High,Medium,High,Medium,VeryHigh,Medium,Medium,High,Low,VeryLow,VeryHigh,Low,False.
ME,VeryLow,VeryLow,345-3934,no,no,VeryLow,Medium,High,Medium,High,High,High,Medium,Medium,Medium,Medium,Low,VeryHigh,Medium,False.
OK,Low,VeryLow,338-8050,no,no,VeryLow,VeryLow,High,VeryLow,Medium,Medium,Medium,Medium,Medium,High,VeryHigh,VeryLow,VeryHigh,Medium,False.
IN,Low,VeryLow,388-9568,no,no,VeryLow,High,High,High,High,Medium,High,High,High,VeryHigh,VeryLow,Low,Medium,Low,False.
MO,Medium,VeryLow,402-6591,no,no,VeryLow,Medium,Medium,High,High,Medium,High,Medium,High,High,Medium,VeryLow,VeryHigh,High,False.
IA,Medium,VeryLow,403-6419,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,Medium,VeryLow,High,VeryLow,Medium,VeryLow,VeryHigh,Medium,False.
VA,Medium,VeryLow,386-9790,no,yes,Medium,VeryHigh,VeryHigh,VeryHigh,High,Medium,High,Low,Medium,Medium,VeryHigh,VeryLow,VeryHigh,VeryHigh,False.
KY,VeryLow,VeryLow,378-5692,no,yes,Medium,Medium,Medium,High,VeryHigh,Medium,VeryHigh,Low,Medium,Medium,High,VeryLow,VeryHigh,VeryLow,False.
MD,Low,VeryLow,360-3324,yes,no,VeryLow,VeryHigh,High,VeryHigh,Low,High,Medium,Medium,Low,High,High,VeryLow,VeryHigh,VeryLow,True.
OH,Low,VeryLow,410-3719,yes,yes,High,Medium,High,High,VeryHigh,High,VeryHigh,Medium,Medium,High,High,Low,VeryHigh,Low,False.
OK,Medium,VeryLow,352-4221,no,no,VeryLow,Medium,Medium,High,High,High,High,Medium,High,Medium,VeryHigh,VeryLow,VeryHigh,High,False.
NV,Low,VeryLow,327-6179,no,no,VeryLow,Medium,High,Medium,High,Medium,High,Low,Medium,Medium,High,VeryLow,VeryHigh,VeryLow,False.
ID,Low,VeryLow,359-6196,yes,no,VeryLow,Medium,VeryHigh,Medium,High,High,High,Medium,High,High,Medium,Low,VeryHigh,Low,False.
MN,Medium,,374-9107,no,no,VeryLow,Low,High,Medium,Medium,Medium,High,Medium,High,High,High,VeryLow,VeryHigh,VeryHigh,True.
SD,Medium,VeryLow,357-4078,no,yes,VeryHigh,Medium,High,High,Low,High,Low,Medium,Medium,High,Medium,Medium,VeryHigh,Medium,False.
IL,Medium,VeryLow,366-5780,no,no,VeryLow,Low,High,Low,Medium,Medium,High,Medium,Medium,Medium,High,Medium,VeryHigh,High,False.
WY,VeryHigh,,393-9619,no,no,VeryLow,Low,VeryHigh,Low,Low,Medium,Low,Medium,Medium,High,High,Medium,VeryHigh,VeryLow,False.
AL,Low,VeryLow,355-9295,no,no,VeryLow,Medium,Medium,Medium,Medium,High,Medium,Low,Low,Medium,Medium,Low,VeryHigh,Low,False.
NJ,Medium,,400-5751,no,no,VeryLow,High,Medium,High,Low,High,Low,Medium,Low,High,VeryHigh,Low,VeryHigh,VeryLow,False.
NV,Medium,VeryLow,338-1027,yes,no,VeryLow,Low,Medium,Medium,Low,High,Medium,Medium,Low,High,High,VeryLow,VeryHigh,Medium,True.
IN,VeryLow,VeryLow,405-8867,no,no,VeryLow,High,Medium,High,Medium,VeryHigh,Medium,High,Medium,VeryHigh,Medium,VeryLow,VeryHigh,Low,False.
WV,Low,VeryLow,336-5616,no,no,VeryLow,High,Medium,High,Medium,Low,Medium,Medium,Medium,High,Medium,VeryLow,VeryHigh,High,False.
VA,Medium,VeryLow,335-1697,no,no,VeryLow,Medium,High,High,High,Low,VeryHigh,VeryHigh,Low,VeryHigh,Medium,VeryLow,VeryHigh,VeryLow,True.
SC,VeryLow,VeryLow,331-5138,no,no,VeryLow,Low,High,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,Low,VeryHigh,VeryLow,False.
RI,Medium,VeryLow,385-8240,no,yes,High,VeryLow,High,VeryLow,Low,Medium,Low,High,Medium,VeryHigh,High,VeryLow,VeryHigh,VeryLow,False.
IN,Low,,348-1359,no,no,VeryLow,High,Medium,High,Medium,Low,Medium,High,Low,VeryHigh,High,Low,VeryHigh,VeryLow,False.
AZ,Low,VeryLow,354-7339,no,no,VeryLow,Medium,Medium,Medium,Medium,Medium,High,High,Medium,High,Medium,VeryLow,VeryHigh,VeryHigh,False.
NM,Medium,,349-1687,no,yes,Medium,Medium,High,Medium,High,VeryHigh,VeryHigh,Medium,Medium,High,High,Low,VeryHigh,Medium,False.
OR,VeryLow,VeryLow,380-2558,no,yes,High,Medium,High,Medium,Low,Medium,Low,High,Low,VeryHigh,VeryHigh,High,VeryHigh,VeryHigh,True.
NJ,Medium,VeryLow,365-2153,no,no,VeryLow,Medium,Medium,High,Medium,High,Medium,Medium,High,Medium,VeryHigh,Medium,VeryHigh,VeryHigh,False.
MS,Low,VeryLow,345-6043,no,no,VeryLow,Medium,Medium,High,High,Medium,High,Medium,Medium,Medium,Medium,Medium,VeryHigh,High,False.
MI,Low,,349-2808,no,yes,VeryHigh,Low,High,Low,High,VeryHigh,High,Medium,VeryLow,High,Medium,VeryLow,VeryHigh,VeryLow,False.
TX,Medium,VeryLow,411-1715,yes,no,VeryLow,Medium,High,Medium,High,Medium,VeryHigh,Medium,Low,Medium,High,VeryLow,VeryHigh,VeryLow,False.
FL,Medium,VeryLow,385-2488,no,yes,High,Medium,High,Medium,High,Medium,High,Medium,Low,Medium,VeryHigh,Medium,VeryHigh,VeryHigh,False.
DC,Medium,,377-7177,no,no,VeryLow,Low,High,Medium,Medium,High,Medium,Medium,Medium,High,High,VeryLow,VeryHigh,Low,False.
TX,Medium,VeryLow,342-1099,no,no,VeryLow,Low,High,Low,High,Medium,High,Medium,Medium,High,VeryHigh,Medium,VeryHigh,Low,False.
KS,Low,VeryLow,386-4170,yes,no,VeryLow,VeryLow,High,VeryLow,Medium,High,Medium,Medium,Low,High,High,VeryLow,VeryHigh,Low,True.
UT,Low,,413-1269,no,no,VeryLow,Medium,Medium,Medium,High,High,High,Low,Low,Medium,Medium,Low,VeryHigh,Low,False.
MN,VeryLow,,396-4460,no,yes,Medium,Medium,High,Medium,Medium,High,High,Medium,VeryLow,High,Medium,Medium,VeryHigh,Low,False.
IL,High,VeryLow,334-2730,no,no,VeryLow,Low,Medium,Medium,Low,High,Medium,Medium,Low,High,VeryHigh,VeryLow,VeryHigh,Low,False.
NM,Medium,VeryLow,340-3182,no,no,VeryLow,Medium,High,Medium,Medium,High,High,Medium,Medium,Medium,High,VeryLow,VeryHigh,Low,False.
SC,Low,,377-8608,no,no,VeryLow,Medium,High,Medium,High,Medium,High,Medium,High,High,High,VeryLow,VeryHigh,Low,False.
NC,High,VeryLow,417-3676,no,no,VeryLow,High,Low,VeryHigh,Medium,High,High,Low,Low,Medium,Medium,Low,VeryHigh,Medium,False.
WV,Medium,,417-6774,no,yes,High,Medium,Medium,High,High,Medium,VeryHigh,High,Low,VeryHigh,High,Low,VeryHigh,Low,False.
RI,Medium,,411-9554,no,yes,Medium,High,Medium,High,Medium,High,High,Medium,Medium,High,Medium,Medium,VeryHigh,VeryHigh,False.
NH,Medium,VeryLow,420-3192,no,no,VeryLow,Low,Medium,Medium,Medium,Medium,Medium,High,Medium,VeryHigh,VeryHigh,Low,VeryHigh,High,False.
MO,Low,,389-1475,no,yes,VeryHigh,Low,High,Low,Low,High,Medium,Low,Medium,Medium,Low,Low,VeryHigh,VeryLow,False.
MA,Medium,VeryLow,343-7734,yes,no,VeryLow,Medium,High,Medium,Medium,Medium,Medium,Medium,Medium,Medium,High,VeryLow,VeryHigh,Medium,False.
PA,Medium,VeryLow,410-3390,no,no,VeryLow,Medium,High,High,High,High,High,High,Medium,VeryHigh,VeryHigh,VeryLow,VeryHigh,VeryLow,False.
OK,Medium,VeryLow,344-6495,no,no,VeryLow,Low,High,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,VeryLow,VeryHigh,Low,False.
AL,Low,VeryLow,331-6229,no,yes,Medium,High,Medium,High,High,High,High,Medium,Medium,High,Medium,VeryHigh,VeryHigh,High,False.
WY,Medium,VeryLow,337-7501,no,no,VeryLow,Medium,High,Medium,High,Medium,High,Medium,Medium,High,VeryHigh,VeryLow,VeryHigh,High,False.
PA,Low,VeryLow,339-9631,no,yes,Medium,Medium,Medium,Medium,Medium,Medium,High,Medium,Medium,High,High,VeryLow,VeryHigh,Low,False.
WA,Low,VeryLow,369-4384,no,no,VeryLow,High,High,High,High,High,High,Low,Medium,Low,High,Low,VeryHigh,High,False.
HI,High,,416-3915,yes,no,VeryLow,High,Medium,High,Medium,Medium,High,Medium,Medium,High,High,Low,VeryHigh,VeryLow,False.
SD,High,VeryLow,339-3049,no,yes,VeryHigh,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,High,Medium,VeryLow,VeryHigh,Medium,True.
AL,Medium,VeryLow,361-7998,no,yes,Medium,Medium,Medium,Medium,High,High,High,High,VeryLow,VeryHigh,High,Low,VeryHigh,Medium,False.
VT,High,,355-4842,yes,no,VeryLow,Medium,VeryHigh,High,High,Medium,High,Medium,Medium,High,High,Low,VeryHigh,High,False.
MT,Medium,VeryLow,387-6440,no,no,VeryLow,Medium,High,Medium,Medium,High,Medium,Medium,High,Medium,VeryHigh,Low,VeryHigh,Medium,False.
MN,Low,VeryLow,369-2625,no,no,VeryLow,Medium,Medium,High,Medium,High,High,Medium,Low,High,High,Low,VeryHigh,Medium,False.
AK,VeryLow,VeryLow,389-7073,no,yes,High,High,High,High,Medium,Medium,Medium,Low,Low,Medium,High,VeryLow,VeryHigh,Low,False.
MI,Low,VeryLow,370-8463,no,yes,Medium,High,Medium,High,VeryHigh,High,VeryHigh,Medium,Medium,High,Medium,VeryLow,VeryHigh,Low,False.
DE,Low,VeryLow,362-7318,no,no,VeryLow,Medium,High,High,Medium,High,Medium,High,VeryLow,VeryHigh,Medium,Low,VeryHigh,High,False.
SD,High,VeryLow,412-1194,no,yes,Medium,Medium,Medium,Medium,Medium,High,Medium,High,Medium,VeryHigh,VeryHigh,VeryLow,VeryHigh,Medium,False.
MI,Medium,,355-9508,no,no,VeryLow,Medium,High,High,Low,High,Medium,Medium,Low,High,Medium,Low,VeryHigh,Medium,False.
KS,Medium,VeryLow,352-8202,no,no,VeryLow,Medium,Medium,High,Medium,Medium,High,High,Low,VeryHigh,VeryHigh,Low,VeryHigh,Medium,False.
AL,High,,335-5882,no,no,VeryLow,Medium,Medium,High,Low,Low,Medium,High,Medium,VeryHigh,VeryHigh,Low,VeryHigh,VeryLow,False.
OK,Low,,352-6976,no,no,VeryLow,VeryHigh,Medium,VeryHigh,High,High,VeryHigh,High,Medium,VeryHigh,Low,VeryLow,VeryHigh,Low,True.
CT,VeryHigh,VeryLow,393-6733,no,yes,High,High,High,High,High,Medium,High,High,Medium,VeryHigh,Medium,VeryLow,VeryHigh,VeryLow,False.
NE,Medium,,335-1838,no,no,VeryLow,Low,High,Low,Low,Medium,Medium,Low,High,Low,High,VeryLow,VeryHigh,VeryLow,False.
WI,Low,,355-6930,no,no,VeryLow,Medium,High,Medium,Medium,High,High,Low,Medium,Medium,Low,Low,VeryHigh,Low,False.
CT,Low,VeryLow,387-5860,no,yes,High,Medium,Medium,Medium,Low,High,Low,Medium,Low,High,High,Low,VeryHigh,VeryHigh,True.
WI,Low,,343-2605,no,yes,Low,Medium,Medium,Medium,Low,High,Medium,High,Low,VeryHigh,High,VeryLow,VeryHigh,Low,False.
IN,High,,350-6759,no,no,VeryLow,Medium,High,High,Medium,VeryHigh,Medium,Medium,Medium,High,Medium,Low,VeryHigh,Low,False.
DC,Low,VeryLow,371-1514,no,no,VeryLow,Low,Medium,Low,High,Medium,High,Low,Low,Medium,High,Low,VeryHigh,Medium,False.
AR,VeryLow,VeryLow,346-9317,no,no,VeryLow,Medium,High,Medium,Medium,Low,Medium,Medium,Medium,High,High,VeryLow,VeryHigh,VeryLow,False.
ME,Medium,VeryLow,398-4313,no,no,VeryLow,High,VeryHigh,High,High,High,High,Medium,Medium,High,Medium,Medium,VeryHigh,VeryHigh,False.
MN,Low,VeryLow,412-4399,no,no,VeryLow,Medium,High,Medium,Medium,Medium,High,High,Medium,VeryHigh,Medium,Low,VeryHigh,Low,False.
MD,Low,VeryLow,330-1835,no,no,VeryLow,Medium,Medium,Medium,Low,Medium,Low,Medium,Medium,High,High,Low,VeryHigh,Medium,False.
FL,Medium,VeryLow,416-1676,no,no,VeryLow,High,High,VeryHigh,High,VeryHigh,VeryHigh,Medium,High,High,Low,VeryLow,VeryHigh,Low,True.
RI,Medium,VeryLow,329-7347,no,no,VeryLow,Medium,High,Medium,VeryHigh,Medium,VeryHigh,High,Low,VeryHigh,High,VeryLow,VeryHigh,VeryLow,True.
IA,High,VeryLow,360-6868,no,no,VeryLow,Medium,High,Medium,VeryHigh,High,VeryHigh,Medium,Medium,High,Medium,Low,VeryHigh,Low,False.
AZ,Medium,,405-6641,no,no,VeryLow,Low,High,Low,High,Medium,VeryHigh,Medium,Medium,High,High,High,VeryHigh,Low,False.
MO,VeryHigh,VeryLow,393-2373,no,no,VeryLow,High,High,High,High,High,High,Medium,Low,Medium,Medium,Low,VeryHigh,Medium,False.
VT,Medium,VeryLow,419-1714,no,no,VeryLow,High,High,VeryHigh,High,High,VeryHigh,Medium,Medium,High,Medium,High,VeryHigh,Low,True.
IN,Medium,VeryLow,336-3819,no,no,VeryLow,VeryHigh,High,VeryHigh,Medium,Medium,High,Low,Medium,Low,High,VeryLow,VeryHigh,VeryHigh,True.
RI,Medium,,341-3464,no,no,VeryLow,Medium,High,Medium,Medium,Medium,High,Medium,Medium,Medium,High,VeryLow,VeryHigh,VeryLow,False.
SD,VeryHigh,VeryLow,413-5310,no,no,VeryLow,High,High,High,High,Medium,VeryHigh,Medium,Low,Medium,Medium,Low,VeryHigh,High,False.
MN,Low,VeryLow,366-7912,no,no,VeryLow,High,High,High,High,High,High,High,Low,VeryHigh,VeryHigh,VeryLow,VeryHigh,Low,True.
TX,Medium,VeryLow,399-8845,no,yes,VeryHigh,High,High,High,Medium,High,High,Medium,Low,Medium,High,Low,VeryHigh,Low,False.
VA,VeryLow,,368-2583,no,no,VeryLow,Medium,Medium,High,Medium,Medium,Medium,Medium,Low,High,High,VeryLow,VeryHigh,VeryLow,False.
MA,Low,VeryLow,360-6309,no,no,VeryLow,Low,VeryHigh,Low,High,High,VeryHigh,Medium,Low,High,High,Low,VeryHigh,VeryLow,False.
ID,Medium,VeryLow,359-5890,no,no,VeryLow,Low,High,Low,Medium,High,High,High,Medium,VeryHigh,VeryHigh,VeryLow,VeryHigh,VeryLow,False.
MA,VeryLow,VeryLow,332-2462,no,no,VeryLow,VeryLow,VeryHigh,VeryLow,VeryHigh,High,VeryHigh,Low,VeryLow,Low,High,VeryLow,VeryHigh,Low,False.
GA,Medium,VeryLow,381-9196,no,yes,Medium,Low,High,Low,High,High,VeryHigh,Low,Low,Medium,Medium,Low,VeryHigh,Medium,False.
RI,Medium,VeryLow,329-3222,no,yes,High,Low,Medium,Low,High,High,VeryHigh,Low,Low,Medium,Medium,VeryLow,VeryHigh,High,False.
ID,High,,363-5819,no,yes,Medium,High,Medium,High,Medium,High,High,High,Medium,VeryHigh,Low,Low,VeryHigh,High,False.
SD,Medium,,413-9269,yes,yes,High,High,Medium,High,Medium,Medium,Medium,Low,Medium,Medium,Medium,VeryLow,VeryHigh,Medium,True.
MA,Low,,330-7483,no,no,VeryLow,Medium,Medium,Medium,High,Medium,VeryHigh,High,Low,VeryHigh,Low,VeryLow,VeryHigh,VeryLow,False.
WY,Medium,VeryLow,403-7775,no,yes,High,Low,Medium,Low,Medium,High,Medium,Medium,Medium,High,VeryHigh,VeryLow,VeryHigh,Low,False.
VA,Medium,VeryLow,360-2479,no,no,VeryLow,Low,High,Medium,High,High,VeryHigh,Medium,Low,High,High,VeryLow,VeryHigh,VeryLow,False.
OR,High,VeryLow,394-3791,no,no,VeryLow,Low,VeryHigh,Low,High,Medium,High,High,Medium,VeryHigh,High,Low,VeryHigh,Low,False.
VA,Medium,VeryLow,384-2632,no,no,VeryLow,Medium,Medium,High,Medium,High,Medium,High,Medium,High,VeryHigh,Low,VeryHigh,High,False.
ME,Medium,,359-8466,no,yes,High,VeryLow,High,VeryLow,High,High,High,Low,High,Medium,Medium,VeryLow,VeryHigh,VeryLow,False.
AL,Medium,VeryLow,331-8909,no,yes,High,VeryLow,Medium,Low,Medium,Medium,High,Medium,VeryLow,High,High,Low,VeryHigh,Low,False.
GA,Medium,VeryLow,359-5160,no,yes,High,High,High,High,High,High,High,Low,Medium,Medium,Medium,Low,VeryHigh,Low,False.
IA,Low,,330-9833,no,no,VeryLow,Medium,VeryHigh,High,High,Medium,High,Medium,Medium,Medium,High,VeryLow,VeryHigh,VeryLow,False.
AZ,High,,362-2314,no,no,VeryLow,Medium,High,High,High,Medium,High,VeryLow,Medium,Low,VeryHigh,High,VeryHigh,VeryLow,False.
FL,Medium,,338-8478,no,no,VeryLow,Medium,High,Medium,VeryHigh,VeryHigh,VeryHigh,Low,Medium,Low,Medium,VeryLow,VeryHigh,High,False.
MT,Low,VeryLow,387-5453,no,no,VeryLow,High,Medium,VeryHigh,High,Medium,High,Medium,Medium,High,Medium,VeryLow,VeryHigh,Low,True.
AL,Low,VeryLow,380-3437,no,no,VeryLow,Low,High,Low,Medium,Medium,High,Low,VeryHigh,Medium,High,Low,VeryHigh,VeryHigh,True.
DE,Medium,,365-8779,no,no,VeryLow,Medium,High,Medium,High,Medium,VeryHigh,Medium,Low,High,Medium,Low,VeryHigh,VeryLow,False.
MT,Low,,407-2750,no,no,VeryLow,Medium,Medium,High,Medium,Low,Medium,Medium,Medium,High,Medium,Low,VeryHigh,Low,False.
KY,High,VeryLow,396-8265,no,yes,Low,High,High,High,Low,Medium,Medium,Low,VeryLow,Medium,Medium,Low,VeryHigh,Low,False.
SC,Medium,,397-4304,no,no,VeryLow,Medium,Medium,Medium,High,Medium,VeryHigh,Low,Medium,Medium,High,VeryLow,VeryHigh,VeryLow,False.
WA,Low,VeryLow,333-2611,no,no,VeryLow,Medium,High,Medium,Medium,High,Medium,High,High,VeryHigh,Medium,Medium,VeryHigh,Medium,False.
OR,Low,,409-8814,no,no,VeryLow,High,High,High,High,Medium,VeryHigh,Medium,Medium,High,Medium,VeryLow,VeryHigh,Medium,False.
AK,Low,VeryLow,336-5406,no,no,VeryLow,High,Medium,High,Medium,High,High,Medium,Medium,Medium,VeryHigh,VeryLow,VeryHigh,VeryLow,False.
GA,Low,VeryLow,343-6940,no,no,VeryLow,High,Low,High,Medium,Medium,Medium,High,High,VeryHigh,Medium,VeryLow,VeryHigh,Low,True.
MN,Medium,VeryLow,361-9923,no,no,VeryLow,Medium,High,Medium,High,High,VeryHigh,High,VeryHigh,VeryHigh,High,High,VeryHigh,Low,False.
IL,VeryLow,VeryLow,350-6639,no,yes,High,High,High,High,Medium,Medium,Medium,Medium,Low,High,VeryHigh,Medium,VeryHigh,VeryLow,False.
IN,Medium,VeryLow,376-4300,no,yes,Medium,VeryLow,High,VeryLow,Medium,Medium,Medium,High,Low,High,VeryLow,VeryLow,VeryLow,Medium,False.
SC,Low,,349-6567,no,yes,High,Medium,Medium,Medium,Low,High,Low,Low,Medium,Medium,VeryHigh,VeryLow,VeryHigh,Low,False.
VA,Medium,VeryLow,333-7749,no,no,VeryLow,High,VeryHigh,High,Medium,High,Medium,Low,High,Low,Medium,Medium,VeryHigh,High,False.
WI,Low,VeryLow,408-6089,no,yes,High,Medium,High,Medium,Low,Medium,Low,High,Medium,VeryHigh,High,Low,VeryHigh,Low,False.
VT,High,,375-2165,no,no,VeryLow,High,High,High,Medium,High,Medium,Medium,Medium,Medium,High,High,VeryHigh,Low,False.
AZ,Low,VeryLow,400-6999,no,yes,VeryHigh,Medium,High,Medium,Medium,High,Medium,Low,Medium,Low,VeryHigh,Low,VeryHigh,High,False.
FL,Medium,,420-7823,no,no,VeryLow,Low,Low,Low,Low,Medium,Low,Medium,Low,High,VeryHigh,VeryLow,VeryHigh,VeryHigh,True.
