State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
OR,0.264,0.069,397-5060,no,no,0.0,0.333,0.527,0.333,0.492,0.547,0.492,0.428,0.824,0.429,0.705,0.1,0.706,0.111,False.
LA,0.736,0.0,415-2393,no,no,0.0,0.625,0.558,0.625,0.411,0.735,0.411,0.596,0.5,0.596,0.305,0.25,0.306,0.0,False.
NE,0.384,0.069,377-1765,no,no,0.0,0.72,0.63,0.72,0.465,0.735,0.465,0.397,0.514,0.397,0.555,0.35,0.556,0.222,False.
MN,0.252,0.069,409-2111,no,no,0.0,0.419,0.552,0.419,0.524,0.629,0.523,0.463,0.577,0.463,0.61,0.15,0.609,0.0,False.
MI,0.521,0.069,401-3170,no,no,0.0,0.576,0.624,0.576,0.631,0.506,0.631,0.463,0.563,0.463,0.575,0.15,0.576,0.222,False.
AR,0.475,0.0,405-5681,no,no,0.0,0.495,0.564,0.495,0.534,0.447,0.534,0.497,0.556,0.497,0.81,0.5,0.809,0.333,False.
KS,0.285,0.0,411-4582,no,no,0.0,0.662,0.739,0.662,0.804,0.659,0.804,0.479,0.556,0.479,0.0,0.0,0.0,0.333,False.
WV,0.384,1.0,355-5009,yes,yes,0.451,0.562,0.758,0.562,0.59,0.8,0.59,0.697,0.493,0.697,0.475,0.25,0.476,0.444,False.
AK,0.517,0.069,372-3750,no,no,0.0,0.166,0.57,0.166,0.381,0.694,0.381,0.306,0.408,0.306,0.595,0.05,0.594,0.556,True.
NY,0.273,0.0,405-2888,no,yes,0.706,0.33,0.673,0.329,0.654,0.553,0.654,0.395,0.493,0.395,0.495,0.6,0.494,0.222,False.
NH,0.074,0.0,361-3337,no,no,0.0,0.531,0.594,0.531,0.699,0.335,0.699,0.513,0.662,0.513,0.73,0.35,0.73,0.222,False.
VA,0.698,1.0,350-1639,yes,no,0.0,0.741,0.412,0.741,0.674,0.718,0.674,0.299,0.62,0.299,0.42,0.15,0.42,0.333,False.
NM,0.298,0.069,333-3221,no,no,0.0,0.611,0.879,0.611,0.738,0.794,0.738,0.586,0.415,0.586,0.54,0.65,0.541,0.111,False.
NY,0.434,0.0,422-1471,no,no,0.0,0.452,0.448,0.452,0.177,0.818,0.177,0.471,0.493,0.472,0.51,0.2,0.509,0.111,False.
AZ,0.38,0.069,399-7865,no,no,0.0,0.774,0.43,0.774,0.631,0.635,0.631,0.146,0.62,0.146,0.545,0.15,0.544,0.222,False.
WY,0.674,1.0,373-4819,no,no,0.0,0.458,0.673,0.458,0.449,0.741,0.449,0.441,0.556,0.441,0.45,0.15,0.45,0.111,False.
WA,0.207,0.0,338-6981,no,no,0.0,0.662,0.661,0.662,0.515,0.559,0.515,0.559,0.521,0.559,0.455,0.15,0.456,0.111,False.
CO,0.438,0.069,418-4365,no,no,0.0,0.381,0.515,0.381,0.496,0.553,0.496,0.239,0.577,0.24,0.445,0.2,0.444,0.0,False.
TX,0.533,0.069,359-5461,no,no,0.0,0.504,0.661,0.504,0.249,0.612,0.249,0.578,0.254,0.578,0.475,0.1,0.476,0.111,False.
KY,0.326,0.0,375-3586,no,no,0.0,0.598,0.448,0.598,0.536,0.453,0.536,0.498,0.606,0.498,0.44,0.2,0.441,0.222,False.
MT,0.384,0.069,407-8376,no,no,0.0,0.392,0.715,0.392,0.559,0.518,0.559,0.341,0.69,0.341,0.67,0.1,0.67,0.0,False.
OK,0.483,0.0,408-6496,no,yes,0.451,0.825,0.315,0.825,0.458,0.653,0.458,0.258,0.387,0.258,0.475,0.2,0.476,0.111,False.
MD,0.479,0.069,385-7688,no,yes,0.451,0.565,0.521,0.565,0.487,0.506,0.487,0.423,0.415,0.423,0.34,0.3,0.341,0.111,False.
TN,0.318,0.069,332-6934,no,no,0.0,0.427,0.721,0.427,0.501,0.676,0.501,0.641,0.655,0.641,0.485,0.4,0.485,0.0,False.
TX,0.855,1.0,378-3625,no,no,0.0,0.931,0.406,0.931,0.485,0.665,0.485,0.426,0.486,0.427,0.535,0.3,0.535,0.222,True.
ME,0.537,1.0,353-7292,yes,yes,0.51,0.835,0.612,0.835,0.549,0.571,0.549,0.624,0.662,0.625,0.69,0.35,0.691,0.444,True.
DC,0.256,0.0,399-6786,no,no,0.0,0.237,0.388,0.237,0.487,0.624,0.487,0.598,0.394,0.599,0.65,0.15,0.65,0.0,False.
MN,0.215,0.069,358-3261,no,yes,0.471,0.415,0.885,0.415,0.606,0.8,0.606,0.61,0.444,0.61,0.655,0.25,0.656,0.333,False.
DE,0.252,0.0,377-9932,no,no,0.0,0.52,0.612,0.52,0.902,0.547,0.903,0.597,0.69,0.597,0.56,0.05,0.559,0.222,False.
MD,0.397,0.069,397-4030,no,no,0.0,0.621,0.521,0.621,0.506,0.553,0.506,0.584,0.542,0.585,0.32,0.4,0.32,0.333,False.
MI,0.43,1.0,367-1062,no,no,0.0,0.401,0.661,0.401,0.491,0.3,0.491,0.521,0.352,0.521,0.34,0.15,0.341,0.222,False.
WA,0.645,0.069,341-8467,no,no,0.0,0.435,0.636,0.435,0.708,0.471,0.708,0.47,0.423,0.47,0.47,0.2,0.47,0.111,False.
MO,0.269,0.069,339-9453,no,yes,0.706,0.304,0.461,0.304,0.577,0.453,0.577,0.45,0.592,0.45,0.605,0.1,0.606,0.111,False.
IN,0.5,0.069,344-3388,no,no,0.0,0.695,0.594,0.695,0.231,0.424,0.231,0.421,0.359,0.421,0.685,0.4,0.685,0.222,False.
OR,0.153,0.069,375-8013,no,no,0.0,0.554,0.57,0.554,0.513,0.559,0.513,0.538,0.401,0.539,0.54,0.25,0.541,0.333,False.
MD,0.434,1.0,408-4142,no,no,0.0,0.61,0.576,0.61,0.418,0.412,0.418,0.637,0.641,0.637,0.61,0.25,0.609,0.333,False.
RI,0.405,1.0,386-3671,no,no,0.0,0.619,0.679,0.619,0.678,0.524,0.678,0.546,0.394,0.546,0.79,0.35,0.791,0.333,False.
LA,0.405,0.069,411-2284,no,no,0.0,0.687,0.436,0.687,0.428,0.576,0.428,0.444,0.535,0.444,0.58,0.5,0.58,0.111,False.
AZ,0.591,1.0,346-7795,yes,no,0.0,0.58,0.606,0.58,0.681,0.606,0.681,0.46,0.43,0.46,0.595,0.55,0.594,0.0,False.
PA,0.335,0.069,333-5609,no,yes,0.471,0.442,0.794,0.442,0.672,0.624,0.672,0.267,0.246,0.267,0.535,0.15,0.535,0.111,False.
AZ,0.351,0.0,405-1842,no,yes,0.608,0.478,0.842,0.478,0.311,0.694,0.311,0.602,0.62,0.602,0.61,0.3,0.609,0.111,False.
FL,0.285,1.0,366-6345,yes,no,0.0,0.646,0.594,0.646,0.627,0.676,0.627,0.134,0.423,0.134,0.88,0.2,0.88,0.222,True.
LA,0.38,0.069,337-9345,no,no,0.0,0.511,0.564,0.511,0.491,0.576,0.491,0.543,0.69,0.543,0.575,0.3,0.576,0.333,False.
FL,0.38,0.069,328-6770,no,no,0.0,0.432,0.539,0.432,0.513,0.447,0.512,0.402,0.613,0.402,0.545,0.15,0.544,0.0,False.
FL,0.492,0.069,380-7321,no,no,0.0,0.513,0.485,0.513,0.616,0.482,0.617,0.651,0.408,0.652,0.235,0.35,0.235,0.333,False.
MD,0.558,0.069,375-1476,no,no,0.0,0.713,0.733,0.713,0.734,0.694,0.734,0.344,0.57,0.344,0.65,0.1,0.65,0.111,True.
AL,0.434,0.069,356-1567,no,no,0.0,0.636,0.733,0.636,0.303,0.576,0.303,0.445,0.521,0.445,0.355,0.6,0.356,0.0,False.
WA,0.331,0.069,422-6685,no,no,0.0,0.523,0.703,0.523,0.42,0.576,0.42,0.508,0.465,0.509,0.61,0.3,0.609,0.333,False.
TN,0.521,0.0,336-1090,no,yes,0.431,0.473,0.691,0.473,0.48,0.606,0.48,0.596,0.246,0.597,0.51,0.3,0.509,0.111,False.
MS,0.264,0.069,343-2095,no,no,0.0,0.388,0.679,0.388,0.75,0.565,0.751,0.53,0.5,0.53,0.22,0.1,0.22,0.111,False.
ME,0.14,0.0,345-3934,no,no,0.0,0.426,0.685,0.426,0.666,0.718,0.666,0.406,0.5,0.406,0.445,0.3,0.444,0.222,False.
OK,0.36,0.0,338-8050,no,no,0.0,0.186,0.588,0.186,0.462,0.447,0.463,0.572,0.563,0.573,0.69,0.05,0.691,0.222,False.
IN,0.264,0.069,388-9568,no,no,0.0,0.608,0.673,0.608,0.645,0.553,0.645,0.61,0.634,0.61,0.135,0.2,0.135,0.111,False.
MO,0.504,0.069,402-6591,no,no,0.0,0.59,0.515,0.59,0.673,0.459,0.673,0.533,0.725,0.534,0.385,0.1,0.385,0.333,False.
IA,0.517,0.0,403-6419,no,yes,0.529,0.531,0.473,0.531,0.521,0.488,0.522,0.143,0.746,0.143,0.48,0.15,0.48,0.222,False.
VA,0.426,0.069,386-9790,no,yes,0.451,0.799,0.824,0.799,0.606,0.541,0.606,0.306,0.486,0.306,0.665,0.15,0.665,0.444,False.
KY,0.182,0.069,378-5692,no,yes,0.431,0.56,0.509,0.56,0.861,0.541,0.861,0.377,0.528,0.377,0.595,0.15,0.594,0.0,False.
MD,0.38,0.0,360-3324,yes,no,0.0,0.889,0.661,0.889,0.356,0.588,0.356,0.523,0.289,0.523,0.525,0.1,0.526,0.0,True.
OH,0.256,0.069,410-3719,yes,yes,0.706,0.567,0.667,0.567,0.801,0.653,0.801,0.469,0.415,0.469,0.55,0.3,0.55,0.111,False.
OK,0.409,0.069,352-4221,no,no,0.0,0.579,0.582,0.579,0.597,0.741,0.597,0.424,0.627,0.424,0.675,0.1,0.676,0.333,False.
NV,0.215,0.069,327-6179,no,no,0.0,0.481,0.588,0.481,0.606,0.512,0.606,0.353,0.563,0.353,0.545,0.1,0.544,0.0,False.
ID,0.376,0.069,359-6196,yes,no,0.0,0.493,0.848,0.493,0.661,0.618,0.661,0.565,0.592,0.565,0.45,0.25,0.45,0.111,False.
MN,0.57,1.0,374-9107,no,no,0.0,0.383,0.642,0.383,0.581,0.576,0.581,0.458,0.648,0.458,0.51,0.1,0.509,0.556,True.
SD,0.45,0.0,357-4078,no,yes,0.784,0.578,0.624,0.577,0.327,0.753,0.327,0.569,0.458,0.57,0.45,0.45,0.45,0.222,False.
IL,0.45,0.0,366-5780,no,no,0.0,0.212,0.709,0.212,0.552,0.576,0.552,0.455,0.479,0.455,0.49,0.35,0.491,0.333,False.
WY,0.884,1.0,393-9619,no,no,0.0,0.238,0.897,0.238,0.332,0.535,0.333,0.547,0.542,0.548,0.535,0.45,0.535,0.0,False.
AL,0.298,0.069,355-9295,no,no,0.0,0.548,0.521,0.548,0.464,0.682,0.464,0.314,0.38,0.314,0.47,0.3,0.47,0.111,False.
NJ,0.566,1.0,400-5751,no,no,0.0,0.628,0.539,0.628,0.243,0.735,0.243,0.463,0.324,0.463,0.645,0.25,0.644,0.0,False.
NV,0.562,0.069,338-1027,yes,no,0.0,0.385,0.576,0.385,0.369,0.6,0.369,0.538,0.338,0.538,0.615,0.1,0.615,0.222,True.
IN,0.145,0.069,405-8867,no,no,0.0,0.722,0.467,0.722,0.502,0.888,0.501,0.679,0.493,0.68,0.42,0.1,0.42,0.111,False.
WV,0.347,0.0,336-5616,no,no,0.0,0.641,0.491,0.641,0.486,0.371,0.487,0.46,0.542,0.46,0.355,0.1,0.356,0.333,False.
VA,0.442,0.0,335-1697,no,no,0.0,0.566,0.6,0.566,0.736,0.353,0.736,0.892,0.296,0.892,0.47,0.15,0.47,0.0,True.
SC,0.087,0.0,331-5138,no,no,0.0,0.314,0.648,0.314,0.458,0.547,0.458,0.482,0.444,0.482,0.475,0.25,0.476,0.0,False.
RI,0.438,0.069,385-8240,no,yes,0.725,0.171,0.618,0.171,0.281,0.471,0.281,0.642,0.514,0.642,0.555,0.15,0.556,0.0,False.
IN,0.207,1.0,348-1359,no,no,0.0,0.612,0.57,0.612,0.412,0.341,0.412,0.7,0.232,0.7,0.51,0.25,0.509,0.0,False.
AZ,0.384,0.0,354-7339,no,no,0.0,0.518,0.515,0.518,0.557,0.576,0.556,0.599,0.451,0.6,0.46,0.1,0.459,0.444,False.
NM,0.488,1.0,349-1687,no,yes,0.451,0.439,0.691,0.439,0.764,0.806,0.764,0.552,0.556,0.552,0.59,0.2,0.591,0.222,False.
OR,0.132,0.069,380-2558,no,yes,0.569,0.449,0.6,0.449,0.324,0.471,0.324,0.689,0.324,0.689,0.695,0.55,0.694,0.444,True.
NJ,0.434,0.069,365-2153,no,no,0.0,0.593,0.552,0.593,0.473,0.641,0.473,0.453,0.775,0.454,0.72,0.35,0.72,0.444,False.
MS,0.335,0.0,345-6043,no,no,0.0,0.59,0.545,0.59,0.64,0.488,0.641,0.401,0.528,0.402,0.455,0.4,0.456,0.333,False.
MI,0.351,1.0,349-2808,no,yes,0.804,0.339,0.612,0.339,0.632,0.788,0.632,0.575,0.176,0.575,0.475,0.15,0.476,0.0,False.
TX,0.397,0.069,411-1715,yes,no,0.0,0.41,0.709,0.41,0.751,0.482,0.751,0.417,0.338,0.417,0.545,0.15,0.544,0.0,False.
FL,0.434,0.0,385-2488,no,yes,0.627,0.473,0.764,0.473,0.595,0.547,0.595,0.403,0.373,0.403,0.705,0.4,0.706,0.444,False.
DC,0.442,1.0,377-7177,no,no,0.0,0.395,0.739,0.395,0.474,0.688,0.474,0.561,0.415,0.561,0.49,0.15,0.491,0.111,False.
TX,0.467,0.069,342-1099,no,no,0.0,0.241,0.715,0.241,0.687,0.506,0.687,0.458,0.437,0.458,0.725,0.4,0.726,0.111,False.
KS,0.376,0.0,386-4170,yes,no,0.0,0.178,0.673,0.178,0.497,0.741,0.497,0.534,0.331,0.534,0.52,0.1,0.52,0.111,True.
UT,0.24,1.0,413-1269,no,no,0.0,0.442,0.479,0.442,0.647,0.724,0.647,0.393,0.331,0.393,0.435,0.2,0.435,0.111,False.
MN,0.095,1.0,396-4460,no,yes,0.49,0.47,0.667,0.47,0.575,0.618,0.576,0.559,0.155,0.559,0.335,0.45,0.335,0.111,False.
IL,0.62,0.0,334-2730,no,no,0.0,0.383,0.533,0.383,0.393,0.659,0.393,0.54,0.197,0.54,0.77,0.05,0.77,0.111,False.
NM,0.479,0.069,340-3182,no,no,0.0,0.408,0.624,0.408,0.581,0.635,0.581,0.436,0.444,0.436,0.575,0.15,0.576,0.111,False.
SC,0.318,1.0,377-8608,no,no,0.0,0.48,0.667,0.48,0.608,0.429,0.608,0.586,0.725,0.586,0.625,0.05,0.626,0.111,False.
NC,0.636,0.0,417-3676,no,no,0.0,0.748,0.333,0.748,0.535,0.665,0.535,0.332,0.366,0.332,0.415,0.3,0.415,0.222,False.
WV,0.467,1.0,417-6774,no,yes,0.588,0.588,0.479,0.588,0.715,0.535,0.715,0.722,0.352,0.722,0.57,0.3,0.57,0.111,False.
RI,0.467,1.0,411-9554,no,yes,0.549,0.644,0.57,0.644,0.531,0.688,0.531,0.563,0.472,0.563,0.42,0.45,0.42,0.444,False.
NH,0.488,0.0,420-3192,no,no,0.0,0.394,0.539,0.394,0.469,0.459,0.469,0.647,0.458,0.648,0.675,0.3,0.676,0.333,False.
MO,0.26,1.0,389-1475,no,yes,0.941,0.269,0.63,0.269,0.374,0.594,0.375,0.334,0.394,0.334,0.225,0.2,0.226,0.0,False.
MA,0.483,0.0,343-7734,yes,no,0.0,0.456,0.745,0.456,0.482,0.565,0.482,0.435,0.465,0.435,0.495,0.15,0.494,0.222,False.
PA,0.413,0.069,410-3390,no,no,0.0,0.589,0.636,0.589,0.618,0.688,0.619,0.61,0.472,0.61,0.73,0.15,0.73,0.0,False.
OK,0.479,0.069,344-6495,no,no,0.0,0.384,0.733,0.384,0.495,0.488,0.495,0.478,0.5,0.478,0.385,0.15,0.385,0.111,False.
AL,0.198,0.069,331-6229,no,yes,0.549,0.611,0.473,0.611,0.647,0.588,0.647,0.492,0.521,0.493,0.4,0.65,0.4,0.333,False.
WY,0.57,0.069,337-7501,no,no,0.0,0.55,0.63,0.55,0.644,0.565,0.644,0.484,0.479,0.484,0.65,0.15,0.65,0.333,False.
PA,0.376,0.0,339-9631,no,yes,0.549,0.431,0.545,0.431,0.536,0.465,0.536,0.581,0.57,0.581,0.5,0.15,0.5,0.111,False.
WA,0.339,0.069,369-4384,no,no,0.0,0.631,0.624,0.631,0.637,0.606,0.637,0.267,0.472,0.267,0.49,0.25,0.491,0.333,False.
HI,0.607,1.0,416-3915,yes,no,0.0,0.624,0.533,0.624,0.572,0.5,0.572,0.484,0.465,0.485,0.555,0.2,0.556,0.0,False.
SD,0.591,0.0,339-3049,no,yes,0.941,0.541,0.582,0.541,0.339,0.394,0.339,0.514,0.514,0.514,0.325,0.1,0.326,0.222,True.
AL,0.537,0.069,361-7998,no,yes,0.49,0.549,0.515,0.549,0.621,0.618,0.621,0.621,0.183,0.622,0.545,0.3,0.544,0.222,False.
VT,0.599,1.0,355-4842,yes,no,0.0,0.583,0.818,0.583,0.602,0.529,0.602,0.537,0.57,0.537,0.525,0.3,0.526,0.333,False.
MT,0.587,0.069,387-6440,no,no,0.0,0.491,0.588,0.491,0.478,0.635,0.478,0.444,0.606,0.444,0.65,0.2,0.65,0.222,False.
MN,0.331,0.069,369-2625,no,no,0.0,0.566,0.564,0.566,0.58,0.635,0.58,0.458,0.268,0.458,0.52,0.3,0.52,0.222,False.
AK,0.194,0.069,389-7073,no,yes,0.725,0.603,0.697,0.603,0.44,0.494,0.44,0.325,0.331,0.325,0.61,0.05,0.609,0.111,False.
MI,0.351,0.069,370-8463,no,yes,0.549,0.632,0.448,0.632,0.793,0.588,0.793,0.584,0.507,0.584,0.45,0.1,0.45,0.111,False.
DE,0.289,0.069,362-7318,no,no,0.0,0.564,0.655,0.564,0.499,0.641,0.499,0.694,0.162,0.695,0.335,0.25,0.335,0.333,False.
SD,0.595,0.0,412-1194,no,yes,0.471,0.42,0.545,0.421,0.483,0.635,0.483,0.616,0.486,0.616,0.78,0.15,0.78,0.222,False.
MI,0.562,1.0,355-9508,no,no,0.0,0.588,0.739,0.588,0.352,0.6,0.352,0.461,0.359,0.461,0.44,0.25,0.441,0.222,False.
KS,0.562,0.0,352-8202,no,no,0.0,0.587,0.533,0.587,0.575,0.506,0.576,0.717,0.359,0.718,0.725,0.2,0.726,0.222,False.
AL,0.686,1.0,335-5882,no,no,0.0,0.592,0.533,0.592,0.364,0.371,0.364,0.624,0.458,0.624,0.705,0.25,0.706,0.0,False.
OK,0.364,1.0,352-6976,no,no,0.0,0.866,0.576,0.866,0.717,0.671,0.718,0.777,0.394,0.777,0.265,0.15,0.265,0.111,True.
CT,0.818,0.069,393-6733,no,yes,0.667,0.657,0.733,0.657,0.603,0.582,0.603,0.743,0.43,0.743,0.4,0.1,0.4,0.0,False.
NE,0.541,1.0,335-1838,no,no,0.0,0.284,0.667,0.284,0.355,0.471,0.355,0.274,0.641,0.274,0.485,0.15,0.485,0.0,False.
WI,0.384,1.0,355-6930,no,no,0.0,0.505,0.679,0.505,0.533,0.659,0.533,0.332,0.528,0.332,0.295,0.2,0.294,0.111,False.
CT,0.393,0.069,387-5860,no,yes,0.725,0.492,0.564,0.492,0.33,0.682,0.33,0.519,0.373,0.519,0.515,0.25,0.515,0.556,True.
WI,0.393,1.0,343-2605,no,yes,0.353,0.492,0.521,0.492,0.367,0.665,0.367,0.636,0.261,0.636,0.49,0.15,0.491,0.111,False.
IN,0.682,1.0,350-6759,no,no,0.0,0.582,0.697,0.582,0.495,0.894,0.495,0.521,0.535,0.521,0.475,0.25,0.476,0.111,False.
DC,0.302,0.069,371-1514,no,no,0.0,0.244,0.503,0.244,0.681,0.394,0.681,0.321,0.366,0.321,0.505,0.25,0.506,0.222,False.
AR,0.145,0.069,346-9317,no,no,0.0,0.449,0.709,0.449,0.507,0.341,0.507,0.584,0.465,0.585,0.595,0.05,0.594,0.0,False.
ME,0.463,0.069,398-4313,no,no,0.0,0.614,0.782,0.614,0.601,0.688,0.601,0.495,0.408,0.495,0.33,0.45,0.33,0.444,False.
MN,0.384,0.069,412-4399,no,no,0.0,0.517,0.594,0.517,0.55,0.518,0.55,0.711,0.57,0.712,0.33,0.25,0.33,0.111,False.
MD,0.273,0.069,330-1835,no,no,0.0,0.489,0.485,0.489,0.304,0.476,0.303,0.463,0.549,0.463,0.595,0.2,0.594,0.222,False.
FL,0.521,0.069,416-1676,no,no,0.0,0.76,0.642,0.76,0.728,0.988,0.728,0.495,0.606,0.495,0.295,0.1,0.294,0.111,True.
RI,0.496,0.0,329-7347,no,no,0.0,0.486,0.655,0.486,0.964,0.4,0.964,0.736,0.38,0.737,0.56,0.15,0.559,0.0,True.
IA,0.649,0.069,360-6868,no,no,0.0,0.45,0.642,0.45,0.804,0.671,0.804,0.586,0.394,0.586,0.455,0.2,0.456,0.111,False.
AZ,0.558,1.0,405-6641,no,no,0.0,0.262,0.709,0.262,0.697,0.453,0.698,0.513,0.401,0.513,0.515,0.5,0.515,0.111,False.
MO,0.806,0.069,393-2373,no,no,0.0,0.667,0.661,0.667,0.686,0.671,0.686,0.403,0.261,0.403,0.455,0.25,0.456,0.222,False.
VT,0.463,0.069,419-1714,no,no,0.0,0.776,0.673,0.776,0.738,0.694,0.738,0.513,0.507,0.513,0.425,0.5,0.426,0.111,True.
IN,0.5,0.0,336-3819,no,no,0.0,0.845,0.6,0.845,0.591,0.524,0.591,0.298,0.521,0.298,0.57,0.15,0.57,0.444,True.
RI,0.459,1.0,341-3464,no,no,0.0,0.554,0.612,0.554,0.523,0.482,0.523,0.431,0.521,0.431,0.57,0.1,0.57,0.0,False.
SD,0.86,0.069,413-5310,no,no,0.0,0.648,0.776,0.648,0.71,0.541,0.71,0.431,0.289,0.432,0.445,0.2,0.444,0.333,False.
MN,0.252,0.069,366-7912,no,no,0.0,0.709,0.661,0.709,0.605,0.694,0.605,0.652,0.317,0.653,0.66,0.1,0.659,0.111,True.
TX,0.45,0.069,399-8845,no,yes,0.745,0.674,0.618,0.674,0.539,0.659,0.539,0.431,0.345,0.432,0.485,0.3,0.485,0.111,False.
VA,0.062,1.0,368-2583,no,no,0.0,0.586,0.418,0.586,0.466,0.547,0.466,0.53,0.218,0.53,0.545,0.15,0.544,0.0,False.
MA,0.298,0.0,360-6309,no,no,0.0,0.268,0.824,0.268,0.771,0.718,0.771,0.489,0.31,0.49,0.49,0.2,0.491,0.0,False.
ID,0.525,0.0,359-5890,no,no,0.0,0.357,0.6,0.357,0.565,0.629,0.565,0.622,0.549,0.622,0.945,0.1,0.944,0.0,False.
MA,0.157,0.0,332-2462,no,no,0.0,0.172,0.958,0.172,0.842,0.706,0.842,0.271,0.092,0.271,0.62,0.15,0.62,0.111,False.
GA,0.421,0.069,381-9196,no,yes,0.549,0.345,0.636,0.345,0.743,0.588,0.743,0.369,0.303,0.369,0.385,0.2,0.385,0.222,False.
RI,0.488,0.069,329-3222,no,yes,0.569,0.336,0.4,0.336,0.706,0.671,0.706,0.335,0.303,0.335,0.38,0.15,0.38,0.333,False.
ID,0.711,1.0,363-5819,no,yes,0.412,0.662,0.582,0.662,0.583,0.694,0.583,0.672,0.486,0.672,0.25,0.25,0.25,0.333,False.
SD,0.525,1.0,413-9269,yes,yes,0.627,0.637,0.491,0.637,0.519,0.435,0.519,0.354,0.479,0.354,0.47,0.1,0.47,0.222,True.
MA,0.351,1.0,330-7483,no,no,0.0,0.503,0.479,0.503,0.713,0.571,0.713,0.711,0.317,0.711,0.31,0.15,0.309,0.0,False.
WY,0.467,0.069,403-7775,no,yes,0.627,0.357,0.479,0.357,0.489,0.618,0.489,0.563,0.394,0.563,0.645,0.15,0.644,0.111,False.
VA,0.426,0.0,360-2479,no,no,0.0,0.395,0.648,0.395,0.706,0.665,0.707,0.569,0.289,0.57,0.5,0.15,0.5,0.0,False.
OR,0.607,0.069,394-3791,no,no,0.0,0.246,0.812,0.246,0.678,0.541,0.678,0.614,0.408,0.614,0.565,0.2,0.565,0.111,False.
VA,0.529,0.0,384-2632,no,no,0.0,0.59,0.552,0.59,0.426,0.712,0.426,0.597,0.556,0.597,0.67,0.25,0.67,0.333,False.
ME,0.409,1.0,359-8466,no,yes,0.588,0.168,0.63,0.168,0.604,0.629,0.604,0.347,0.599,0.347,0.355,0.15,0.356,0.0,False.
AL,0.496,0.0,331-8909,no,yes,0.686,0.196,0.576,0.196,0.575,0.406,0.575,0.469,0.063,0.469,0.57,0.2,0.57,0.111,False.
GA,0.587,0.0,359-5160,no,yes,0.647,0.682,0.661,0.682,0.648,0.659,0.648,0.358,0.437,0.358,0.475,0.2,0.476,0.111,False.
IA,0.31,1.0,330-9833,no,no,0.0,0.565,0.788,0.565,0.597,0.506,0.597,0.444,0.444,0.445,0.625,0.15,0.626,0.0,False.
AZ,0.649,1.0,362-2314,no,no,0.0,0.585,0.588,0.585,0.662,0.453,0.662,0.152,0.528,0.152,0.72,0.6,0.72,0.0,False.
FL,0.475,1.0,338-8478,no,no,0.0,0.548,0.594,0.548,0.86,0.794,0.861,0.288,0.43,0.288,0.395,0.1,0.394,0.333,False.
MT,0.219,0.069,387-5453,no,no,0.0,0.777,0.503,0.777,0.684,0.435,0.684,0.469,0.549,0.469,0.475,0.1,0.476,0.111,True.
AL,0.351,0.069,380-3437,no,no,0.0,0.366,0.733,0.366,0.542,0.547,0.542,0.31,0.838,0.31,0.61,0.25,0.609,0.778,True.
DE,0.442,1.0,365-8779,no,no,0.0,0.483,0.6,0.483,0.726,0.512,0.726,0.492,0.317,0.493,0.465,0.2,0.465,0.0,False.
MT,0.269,1.0,407-2750,no,no,0.0,0.574,0.576,0.574,0.42,0.388,0.42,0.565,0.479,0.565,0.375,0.2,0.376,0.111,False.
KY,0.62,0.0,396-8265,no,yes,0.333,0.612,0.588,0.612,0.381,0.529,0.381,0.392,0.077,0.393,0.43,0.2,0.43,0.111,False.
SC,0.405,1.0,397-4304,no,no,0.0,0.482,0.424,0.482,0.746,0.453,0.747,0.395,0.5,0.396,0.53,0.1,0.53,0.0,False.
WA,0.223,0.069,333-2611,no,no,0.0,0.553,0.733,0.553,0.486,0.647,0.486,0.752,0.725,0.753,0.35,0.35,0.35,0.222,False.
OR,0.314,1.0,409-8814,no,no,0.0,0.666,0.63,0.666,0.733,0.553,0.733,0.51,0.5,0.51,0.38,0.15,0.38,0.222,False.
AK,0.318,0.0,336-5406,no,no,0.0,0.642,0.406,0.642,0.548,0.747,0.548,0.41,0.486,0.41,0.73,0.1,0.73,0.0,False.
GA,0.364,0.069,343-6940,no,no,0.0,0.607,0.382,0.607,0.486,0.418,0.486,0.644,0.655,0.644,0.455,0.05,0.456,0.111,True.
MN,0.413,0.069,361-9923,no,no,0.0,0.524,0.697,0.524,0.704,0.594,0.704,0.677,0.789,0.678,0.54,0.55,0.541,0.111,False.
IL,0.178,0.069,350-6639,no,yes,0.667,0.632,0.636,0.632,0.445,0.5,0.445,0.55,0.204,0.551,0.7,0.35,0.7,0.0,False.
IN,0.401,0.0,376-4300,no,yes,0.412,0.184,0.594,0.184,0.484,0.506,0.484,0.596,0.359,0.597,0.0,0.0,0.0,0.222,False.
SC,0.26,1.0,349-6567,no,yes,0.725,0.441,0.558,0.441,0.229,0.606,0.229,0.384,0.465,0.384,0.665,0.15,0.665,0.111,False.
VA,0.579,0.069,333-7749,no,no,0.0,0.742,0.794,0.742,0.493,0.706,0.493,0.301,0.606,0.301,0.36,0.4,0.359,0.333,False.
WI,0.331,0.069,408-6089,no,yes,0.647,0.461,0.709,0.461,0.338,0.529,0.338,0.64,0.479,0.641,0.61,0.25,0.609,0.111,False.
