State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
LA,1.254,-0.689,401-3926,no,no,-0.592,-0.02,0.776,-0.02,1.797,1.902,1.797,1.286,0.046,1.288,-0.157,-0.195,-0.152,-1.188,False.
OH,-0.454,-0.524,370-9116,no,no,-0.592,2.894,0.975,2.895,0.521,0.797,0.521,-0.929,0.71,-0.927,1.993,1.024,1.997,-1.188,True.
VA,0.953,1.719,328-6289,no,yes,1.089,-0.407,1.424,-0.407,0.908,-0.207,0.909,1.153,0.608,1.152,1.24,-1.008,1.241,-1.188,False.
MO,-2.388,1.719,350-9994,no,no,-0.592,0.07,0.825,0.07,1.099,-1.411,1.099,-0.44,-1.079,-0.439,-0.013,-1.008,-0.019,-0.428,False.
FL,0.35,1.719,351-4616,no,yes,1.162,-0.692,1.174,-0.692,-0.347,1.45,-0.347,-0.713,0.71,-0.712,-0.228,-0.195,-0.232,-0.428,False.
SC,-0.353,-0.524,360-5779,no,no,-0.592,-0.798,-0.171,-0.798,-0.568,0.396,-0.567,-1.253,0.046,-1.252,-1.124,0.212,-1.121,-1.188,False.
VA,1.003,-0.524,417-4885,no,no,-0.592,0.685,0.477,0.686,0.799,0.546,0.8,1.041,0.148,1.042,0.631,0.618,0.631,-1.188,False.
IA,1.003,1.719,406-4710,no,yes,2.039,0.142,-0.072,0.142,0.797,0.797,0.797,0.566,0.25,0.567,0.094,0.212,0.1,1.093,False.
MI,-0.981,-0.524,409-8743,no,no,-0.592,-1.485,0.128,-1.485,-1.293,1.099,-1.293,0.707,-0.925,0.708,0.703,-1.414,0.697,-0.428,False.
OK,1.129,-0.524,335-4584,no,no,-0.592,0.487,2.52,0.487,-1.033,-0.558,-1.033,-0.666,-0.465,-0.668,-1.482,-0.601,-1.479,-0.428,False.
DE,-0.228,-0.524,361-9845,no,yes,1.819,1.163,-0.42,1.163,0.253,-0.407,0.252,0.55,0.199,0.55,0.667,-1.008,0.671,0.332,False.
GA,2.108,1.719,366-5699,no,yes,1.673,0.184,1.274,0.184,-0.743,1.651,-0.743,1.264,1.323,1.266,-0.981,-0.601,-0.975,-0.428,False.
DC,1.179,-0.524,329-9364,no,no,-0.592,0.408,0.078,0.408,0.833,1.4,0.832,1.195,-0.517,1.196,0.237,-0.601,0.233,-0.428,False.
AZ,-0.177,-0.689,390-7434,no,yes,2.185,-0.178,1.174,-0.177,-0.151,0.797,-0.152,-1.878,-1.385,-1.876,0.918,-0.195,0.923,-0.428,False.
AL,-1.735,1.719,404-9680,no,no,-0.592,0.939,-0.67,0.938,-0.268,-0.508,-0.268,-0.927,-2.408,-0.927,-1.41,-1.008,-1.413,-1.188,False.
CO,-0.83,-0.689,338-9398,no,no,-0.592,1.053,0.227,1.053,0.444,0.245,0.445,-2.046,-1.079,-2.048,1.061,-1.008,1.055,-0.428,False.
NH,-0.931,-0.689,394-2445,no,yes,1.381,0.043,-0.47,0.043,-0.617,-0.106,-0.618,-0.715,-0.721,-0.716,0.13,0.212,0.127,0.332,False.
NM,-1.91,-0.524,381-2709,no,no,-0.592,-1.11,-0.67,-1.111,0.207,0.044,0.208,1.345,-0.721,1.345,0.094,-0.195,0.1,1.093,False.
OR,-0.906,-0.524,397-5060,no,no,-0.592,-1.156,-0.67,-1.156,-0.435,-0.357,-0.435,-0.365,2.55,-0.364,1.384,-1.008,1.387,-0.428,False.
LA,1.957,-0.689,415-2393,no,no,-0.592,0.724,-0.42,0.723,-1.017,1.249,-1.017,0.867,0.199,0.866,-1.482,0.212,-1.479,-1.188,False.
NE,-0.177,-0.524,377-1765,no,no,-0.592,1.337,0.178,1.337,-0.631,1.249,-0.63,-0.593,0.301,-0.593,0.309,1.024,0.312,0.332,False.
MN,-0.981,-0.524,409-2111,no,no,-0.592,-0.6,-0.47,-0.6,-0.209,0.346,-0.21,-0.112,0.761,-0.114,0.703,-0.601,0.697,-1.188,False.
MI,0.651,-0.524,401-3170,no,no,-0.592,0.41,0.128,0.41,0.56,-0.709,0.561,-0.112,0.659,-0.114,0.452,-0.601,0.458,0.332,False.
AR,0.375,-0.689,405-5681,no,no,-0.592,-0.115,-0.371,-0.115,-0.136,-1.211,-0.135,0.141,0.608,0.141,2.136,2.243,2.13,1.093,False.
KS,-0.78,-0.689,411-4582,no,no,-0.592,0.961,1.075,0.961,1.801,0.597,1.802,0.006,0.608,0.005,-3.667,-1.82,-3.668,1.093,False.
WV,-0.177,1.719,355-5009,yes,yes,1.089,0.318,1.224,0.318,0.267,1.802,0.266,1.608,0.148,1.609,-0.264,0.212,-0.258,1.853,False.
AK,0.626,-0.524,372-3750,no,no,-0.592,-2.232,-0.321,-2.233,-1.228,0.898,-1.228,-1.267,-0.465,-1.265,0.596,-1.414,0.591,2.613,True.
NY,-0.856,-0.689,405-2888,no,yes,2.039,-1.178,0.526,-1.179,0.724,-0.307,0.723,-0.613,0.148,-0.611,-0.121,3.056,-0.125,0.332,False.
NH,-2.061,-0.689,361-3337,no,no,-0.592,0.116,-0.121,0.116,1.052,-2.164,1.053,0.26,1.374,0.26,1.563,1.024,1.56,0.332,False.
VA,1.731,1.719,350-1639,yes,no,-0.592,1.471,-1.616,1.471,0.868,1.099,0.869,-1.315,1.068,-1.314,-0.658,-0.601,-0.656,1.093,False.
NM,-0.705,-0.524,333-3221,no,no,-0.592,0.634,2.221,0.634,1.332,1.751,1.331,0.798,-0.414,0.796,0.202,3.462,0.206,-0.428,False.
NY,0.124,-0.689,422-1471,no,no,-0.592,-0.387,-1.317,-0.387,-2.696,1.952,-2.695,-0.047,0.148,-0.048,-0.013,-0.195,-0.019,-0.428,False.
AZ,-0.203,-0.524,399-7865,no,no,-0.592,1.686,-1.467,1.686,0.56,0.396,0.561,-2.444,1.068,-2.443,0.237,-0.601,0.233,0.332,False.
WY,1.581,1.719,373-4819,no,no,-0.592,-0.352,0.526,-0.352,-0.745,1.3,-0.746,-0.272,0.608,-0.272,-0.443,-0.601,-0.444,-0.428,False.
WA,-1.257,-0.689,338-6981,no,no,-0.592,0.966,0.427,0.966,-0.268,-0.257,-0.268,0.6,0.352,0.598,-0.407,-0.601,-0.404,-0.428,False.
CO,0.149,-0.524,418-4365,no,no,-0.592,-0.844,-0.769,-0.844,-0.404,-0.307,-0.405,-1.754,0.761,-1.753,-0.479,-0.195,-0.484,-1.188,False.
TX,0.727,-0.524,359-5461,no,no,-0.592,-0.053,0.427,-0.053,-2.175,0.195,-2.175,0.734,-1.59,0.734,-0.264,-1.008,-0.258,-0.428,False.
KY,-0.529,-0.689,375-3586,no,no,-0.592,0.553,-1.317,0.553,-0.116,-1.16,-0.117,0.145,0.966,0.145,-0.515,-0.195,-0.51,0.332,False.
MT,-0.177,-0.524,407-8376,no,no,-0.592,-0.776,0.875,-0.776,0.044,-0.608,0.043,-1.006,1.579,-1.006,1.133,-1.008,1.135,-1.188,False.
OK,0.425,-0.689,408-6496,no,yes,1.089,2.015,-2.414,2.015,-0.678,0.546,-0.678,-1.617,-0.619,-1.617,-0.264,-0.195,-0.258,-0.428,False.
MD,0.4,-0.524,385-7688,no,yes,1.089,0.336,-0.719,0.337,-0.473,-0.709,-0.472,-0.403,-0.414,-0.404,-1.231,0.618,-1.227,-0.428,False.
TN,-0.579,-0.524,332-6934,no,no,-0.592,-0.552,0.925,-0.552,-0.37,0.747,-0.37,1.199,1.323,1.2,-0.192,1.431,-0.192,-1.188,False.
TX,2.686,1.719,378-3625,no,no,-0.592,2.694,-1.666,2.695,-0.487,0.647,-0.486,-0.379,0.097,-0.378,0.166,0.618,0.166,0.332,True.
ME,0.752,1.719,353-7292,yes,yes,1.308,2.077,0.028,2.077,-0.025,-0.156,-0.026,1.076,1.374,1.077,1.276,1.024,1.281,1.853,True.
DC,-0.956,-0.689,399-6786,no,no,-0.592,-1.777,-1.816,-1.777,-0.473,0.295,-0.472,0.887,-0.568,0.888,0.99,-0.601,0.989,-1.188,False.
MN,-1.207,-0.524,358-3261,no,yes,1.162,-0.626,2.271,-0.626,0.385,1.802,0.384,0.97,-0.21,0.971,1.026,0.212,1.029,1.093,False.
DE,-0.981,-0.689,377-9932,no,no,-0.592,0.046,0.028,0.046,2.509,-0.357,2.51,0.873,1.579,0.875,0.345,-1.414,0.339,0.332,False.
MD,-0.102,-0.524,397-4030,no,no,-0.592,0.702,-0.719,0.702,-0.335,-0.307,-0.335,0.784,0.506,0.783,-1.375,1.431,-1.373,1.093,False.
MI,0.099,1.719,367-1062,no,no,-0.592,-0.719,0.427,-0.72,-0.441,-2.466,-0.442,0.319,-0.874,0.317,-1.231,-0.601,-1.227,0.332,False.
WA,1.405,-0.524,341-8467,no,no,-0.592,-0.497,0.227,-0.497,1.115,-1.01,1.115,-0.055,-0.363,-0.057,-0.3,-0.195,-0.298,-0.428,False.
MO,-0.881,-0.524,339-9453,no,yes,2.039,-1.342,-1.218,-1.342,0.174,-1.16,0.173,-0.207,0.863,-0.206,0.667,-1.008,0.671,-0.428,False.
IN,0.526,-0.524,344-3388,no,no,-0.592,1.176,-0.121,1.176,-2.309,-1.411,-2.309,-0.417,-0.823,-0.417,1.24,1.431,1.241,0.332,False.
OR,-1.584,-0.524,375-8013,no,no,-0.592,0.269,-0.321,0.269,-0.282,-0.257,-0.282,0.444,-0.517,0.444,0.202,0.212,0.206,1.093,False.
MD,0.124,1.719,408-4142,no,no,-0.592,0.627,-0.271,0.626,-0.968,-1.512,-0.968,1.171,1.221,1.169,0.703,0.212,0.697,1.093,False.
RI,-0.052,1.719,386-3671,no,no,-0.592,0.687,0.576,0.687,0.902,-0.558,0.902,0.499,-0.568,0.497,1.993,1.024,1.997,1.093,False.
LA,-0.052,-0.524,411-2284,no,no,-0.592,1.126,-1.417,1.126,-0.895,-0.106,-0.894,-0.251,0.454,-0.25,0.488,2.243,0.485,-0.428,False.
AZ,1.078,1.719,346-7795,yes,no,-0.592,0.436,-0.022,0.436,0.919,0.145,0.92,-0.13,-0.312,-0.132,0.596,2.65,0.591,-1.188,False.
PA,-0.479,-0.524,333-5609,no,yes,1.162,-0.451,1.523,-0.452,0.858,0.295,0.858,-1.552,-1.641,-1.551,0.166,-0.601,0.166,-0.428,False.
AZ,-0.378,-0.689,405-1842,no,yes,1.673,-0.224,1.922,-0.224,-1.735,0.898,-1.734,0.91,1.068,0.91,0.703,0.618,0.697,-0.428,False.
FL,-0.78,1.719,366-6345,yes,no,-0.592,0.862,-0.121,0.862,0.535,0.747,0.535,-2.525,-0.363,-2.527,2.638,-0.195,2.634,0.332,True.
LA,-0.203,-0.524,337-9345,no,no,-0.592,-0.009,-0.371,-0.009,-0.441,-0.106,-0.442,0.481,1.579,0.479,0.452,0.618,0.458,1.093,False.
FL,-0.203,-0.524,328-6770,no,no,-0.592,-0.521,-0.57,-0.521,-0.288,-1.211,-0.289,-0.561,1.017,-0.562,0.237,-0.601,0.233,-1.188,False.
FL,0.476,-0.524,380-7321,no,no,-0.592,0.004,-1.018,0.004,0.458,-0.909,0.459,1.276,-0.465,1.275,-1.984,1.024,-1.983,1.093,False.
MD,0.877,-0.524,375-1476,no,no,-0.592,1.293,1.025,1.293,1.304,0.898,1.303,-0.986,0.71,-0.984,0.99,-1.008,0.989,-0.428,True.
AL,0.124,-0.524,356-1567,no,no,-0.592,0.794,1.025,0.794,-1.792,-0.106,-1.792,-0.241,0.352,-0.241,-1.124,3.056,-1.121,-1.188,False.
WA,-0.504,-0.524,422-6685,no,no,-0.592,0.07,0.776,0.07,-0.954,-0.106,-0.954,0.224,-0.057,0.224,0.703,0.618,0.697,1.093,False.
TN,0.651,-0.689,336-1090,no,yes,1.016,-0.253,0.676,-0.253,-0.522,0.145,-0.523,0.871,-1.641,0.87,-0.013,0.618,-0.019,-0.428,False.
MS,-0.906,-0.524,343-2095,no,no,-0.592,-0.802,0.576,-0.802,1.418,-0.207,1.419,0.382,0.199,0.383,-2.091,-1.008,-2.089,-0.428,False.
ME,-1.659,-0.689,345-3934,no,no,-0.592,-0.56,0.626,-0.56,0.813,1.099,0.814,-0.525,0.199,-0.527,-0.479,0.618,-0.484,0.332,False.
OK,-0.328,-0.689,338-8050,no,no,-0.592,-2.1,-0.171,-2.1,-0.646,-1.211,-0.646,0.695,0.659,0.695,1.276,-1.414,1.281,0.332,False.
IN,-0.906,-0.524,388-9568,no,no,-0.592,0.617,0.526,0.618,0.661,-0.307,0.66,0.974,1.17,0.971,-2.7,-0.195,-2.7,-0.428,False.
MO,0.551,-0.524,402-6591,no,no,-0.592,0.498,-0.769,0.498,0.862,-1.11,0.862,0.408,1.834,0.409,-0.909,-1.008,-0.908,1.093,False.
IA,0.626,-0.689,403-6419,no,yes,1.381,0.118,-1.118,0.117,-0.224,-0.859,-0.224,-2.46,1.988,-2.461,-0.228,-0.601,-0.232,0.332,False.
VA,0.074,-0.524,386-9790,no,yes,1.089,1.844,1.772,1.844,0.385,-0.407,0.384,-1.265,0.097,-1.265,1.097,-0.601,1.095,1.853,False.
KY,-1.408,-0.524,378-5692,no,yes,1.016,0.309,-0.819,0.309,2.213,-0.407,2.213,-0.743,0.403,-0.742,0.596,-0.601,0.591,-1.188,False.
MD,-0.203,-0.689,360-3324,yes,no,-0.592,2.428,0.427,2.428,-1.412,-0.006,-1.411,0.331,-1.334,0.33,0.094,-1.008,0.1,-1.188,True.
OH,-0.956,-0.524,410-3719,yes,yes,2.039,0.353,0.477,0.353,1.781,0.546,1.781,-0.065,-0.414,-0.066,0.273,0.618,0.273,-0.428,False.
OK,-0.027,-0.524,352-4221,no,no,-0.592,0.428,-0.221,0.429,0.316,1.3,0.317,-0.395,1.119,-0.395,1.169,-1.008,1.175,1.093,False.
NV,-1.207,-0.524,327-6179,no,no,-0.592,-0.202,-0.171,-0.201,0.381,-0.658,0.382,-0.921,0.659,-0.923,0.237,-1.008,0.233,-1.188,False.
ID,-0.228,-0.524,359-6196,yes,no,-0.592,-0.123,1.972,-0.122,0.775,0.245,0.776,0.639,0.863,0.638,-0.443,0.212,-0.444,-0.428,False.
MN,0.953,1.719,374-9107,no,no,-0.592,-0.833,0.277,-0.833,0.204,-0.106,0.203,-0.144,1.272,-0.145,-0.013,-1.008,-0.019,2.613,True.
SD,0.224,-0.689,357-4078,no,yes,2.331,0.419,0.128,0.419,-1.621,1.4,-1.62,0.673,-0.108,0.673,-0.443,1.837,-0.444,0.332,False.
IL,0.224,-0.689,366-5780,no,no,-0.592,-1.933,0.825,-1.933,-0.004,-0.106,-0.003,-0.171,0.046,-0.171,-0.157,1.024,-0.152,1.093,False.
WY,2.862,1.719,393-9619,no,no,-0.592,-1.766,2.37,-1.766,-1.579,-0.458,-1.579,0.509,0.506,0.51,0.166,1.837,0.166,-1.188,False.
AL,-0.705,-0.524,355-9295,no,no,-0.592,0.228,-0.719,0.228,-0.639,0.797,-0.639,-1.208,-0.67,-1.208,-0.3,0.618,-0.298,-0.428,False.
NJ,0.928,1.719,400-5751,no,no,-0.592,0.742,-0.57,0.742,-2.222,1.249,-2.221,-0.11,-1.079,-0.11,0.954,0.212,0.949,-1.188,False.
NV,0.903,-0.524,338-1027,yes,no,-0.592,-0.82,-0.271,-0.82,-1.319,0.095,-1.319,0.44,-0.977,0.44,0.739,-1.008,0.737,0.332,True.
IN,-1.634,-0.524,405-8867,no,no,-0.592,1.352,-1.168,1.352,-0.366,2.555,-0.367,1.482,0.148,1.481,-0.658,-1.008,-0.656,-0.428,False.
WV,-0.403,-0.689,336-5616,no,no,-0.592,0.83,-0.969,0.83,-0.475,-1.863,-0.474,-0.13,0.506,-0.132,-1.124,-1.008,-1.121,1.093,False.
VA,0.174,-0.689,335-1697,no,no,-0.592,0.344,-0.072,0.344,1.318,-2.014,1.317,3.046,-1.283,3.046,-0.3,-0.601,-0.298,-1.188,True.
SC,-1.986,-0.689,331-5138,no,no,-0.592,-1.276,0.327,-1.276,-0.68,-0.357,-0.681,0.028,-0.21,0.027,-0.264,0.212,-0.258,-1.188,False.
RI,0.149,-0.524,385-8240,no,yes,2.112,-2.199,0.078,-2.199,-1.948,-1.01,-1.947,1.205,0.301,1.204,0.309,-0.601,0.312,-1.188,False.
IN,-1.257,1.719,348-1359,no,no,-0.592,0.643,-0.321,0.644,-1.011,-2.114,-1.012,1.632,-1.743,1.631,-0.013,0.212,-0.019,-1.188,False.
AZ,-0.177,-0.689,354-7339,no,no,-0.592,0.037,-0.769,0.038,0.028,-0.106,0.027,0.89,-0.159,0.892,-0.372,-1.008,-0.378,1.853,False.
NM,0.45,1.719,349-1687,no,yes,1.089,-0.473,0.676,-0.473,1.519,1.852,1.519,0.544,0.608,0.545,0.56,-0.195,0.564,0.332,False.
OR,-1.709,-0.524,380-2558,no,yes,1.527,-0.411,-0.072,-0.411,-1.638,-1.01,-1.639,1.549,-1.079,1.547,1.312,2.65,1.308,1.853,True.
NJ,0.124,-0.524,365-2153,no,no,-0.592,0.516,-0.47,0.516,-0.572,0.446,-0.572,-0.179,2.192,-0.18,1.491,1.024,1.493,1.853,False.
MS,-0.479,-0.689,345-6043,no,no,-0.592,0.5,-0.52,0.5,0.63,-0.859,0.63,-0.563,0.403,-0.562,-0.407,1.431,-0.404,1.093,False.
MI,-0.378,1.719,349-2808,no,yes,2.404,-1.116,0.028,-1.116,0.572,1.701,0.572,0.712,-2.152,0.712,-0.264,-0.601,-0.258,-1.188,False.
TX,-0.102,-0.524,411-1715,yes,no,-0.592,-0.662,0.825,-0.662,1.42,-0.909,1.421,-0.446,-0.977,-0.448,0.237,-0.601,0.233,-1.188,False.
FL,0.124,-0.689,385-2488,no,yes,1.746,-0.255,1.274,-0.255,0.306,-0.357,0.305,-0.549,-0.721,-0.549,1.384,1.431,1.387,1.853,False.
DC,0.174,1.719,377-7177,no,no,-0.592,-0.756,1.075,-0.756,-0.566,0.848,-0.565,0.608,-0.414,0.607,-0.157,-0.601,-0.152,-0.428,False.
TX,0.325,-0.524,342-1099,no,no,-0.592,-1.746,0.875,-1.746,0.965,-0.709,0.964,-0.148,-0.261,-0.149,1.527,1.431,1.533,-0.428,False.
KS,-0.228,-0.689,386-4170,yes,no,-0.592,-2.152,0.526,-2.152,-0.402,1.3,-0.402,0.412,-1.028,0.413,0.058,-1.008,0.06,-0.428,True.
UT,-1.056,1.719,413-1269,no,no,-0.592,-0.451,-1.068,-0.452,0.677,1.149,0.677,-0.622,-1.028,-0.624,-0.551,-0.195,-0.55,-0.428,False.
MN,-1.936,1.719,396-4460,no,yes,1.235,-0.273,0.477,-0.274,0.164,0.245,0.164,0.6,-2.305,0.598,-1.267,1.837,-1.267,-0.428,False.
IL,1.254,-0.689,334-2730,no,no,-0.592,-0.831,-0.62,-0.831,-1.141,0.597,-1.142,0.455,-1.999,0.457,1.849,-1.414,1.852,-0.428,False.
NM,0.4,-0.524,340-3182,no,no,-0.592,-0.67,0.128,-0.67,0.204,0.396,0.203,-0.31,-0.21,-0.312,0.452,-0.601,0.458,-0.428,False.
SC,-0.579,1.719,377-8608,no,no,-0.592,-0.211,0.477,-0.211,0.399,-1.361,0.398,0.794,1.834,0.796,0.811,-1.414,0.817,-0.428,False.
NC,1.355,-0.689,417-3676,no,no,-0.592,1.517,-2.264,1.517,-0.126,0.647,-0.126,-1.075,-0.772,-1.076,-0.694,0.618,-0.696,0.332,False.
WV,0.325,1.719,417-6774,no,yes,1.6,0.485,-1.068,0.485,1.164,-0.458,1.164,1.794,-0.874,1.793,0.417,0.618,0.419,-0.428,False.
RI,0.325,1.719,411-9554,no,yes,1.454,0.845,-0.321,0.846,-0.157,0.848,-0.156,0.623,-0.006,0.624,-0.658,1.837,-0.656,1.853,False.
NH,0.45,-0.689,420-3192,no,no,-0.592,-0.762,-0.57,-0.762,-0.601,-1.11,-0.602,1.246,-0.108,1.248,1.169,0.618,1.175,1.093,False.
MO,-0.931,1.719,389-1475,no,yes,2.915,-1.568,0.178,-1.568,-1.278,0.044,-1.277,-1.057,-0.568,-1.059,-2.055,-0.195,-2.049,-1.188,False.
MA,0.425,-0.689,343-7734,yes,no,-0.592,-0.363,1.125,-0.363,-0.504,-0.207,-0.504,-0.318,-0.057,-0.316,-0.121,-0.601,-0.125,0.332,False.
PA,-0.002,-0.524,410-3390,no,no,-0.592,0.493,0.227,0.492,0.472,0.848,0.472,0.97,-0.006,0.971,1.563,-0.601,1.56,-1.188,False.
OK,0.4,-0.524,344-6495,no,no,-0.592,-0.828,1.025,-0.828,-0.414,-0.859,-0.414,0.001,0.199,0.0,-0.909,-0.601,-0.908,-0.428,False.
AL,-1.308,-0.524,331-6229,no,yes,1.454,0.636,-1.118,0.636,0.675,-0.006,0.674,0.105,0.352,0.106,-0.801,3.462,-0.802,1.093,False.
WY,0.953,-0.524,337-7501,no,no,-0.592,0.239,0.178,0.24,0.659,-0.207,0.658,0.046,0.046,0.044,0.99,-0.601,0.989,1.093,False.
PA,-0.228,-0.689,339-9631,no,yes,1.454,-0.527,-0.52,-0.526,-0.122,-1.06,-0.121,0.758,0.71,0.756,-0.085,-0.601,-0.086,-0.428,False.
WA,-0.454,-0.524,369-4384,no,no,-0.592,0.764,0.128,0.764,0.608,0.145,0.607,-1.55,-0.006,-1.551,-0.157,0.212,-0.152,1.093,False.
HI,1.179,1.719,416-3915,yes,no,-0.592,0.718,-0.62,0.718,0.138,-0.759,0.138,0.048,-0.057,0.049,0.309,-0.195,0.312,-1.188,False.
SD,1.078,-0.689,339-3049,no,yes,2.915,0.184,-0.221,0.184,-1.53,-1.662,-1.53,0.264,0.301,0.264,-1.339,-1.008,-1.333,0.332,True.
AL,0.752,-0.524,361-7998,no,yes,1.235,0.237,-0.769,0.237,0.491,0.245,0.491,1.055,-2.101,1.055,0.237,0.618,0.233,0.332,False.
VT,1.129,1.719,355-4842,yes,no,-0.592,0.452,1.723,0.452,0.357,-0.508,0.356,0.432,0.71,0.431,0.094,0.618,0.1,1.093,False.
MT,1.053,-0.524,387-6440,no,no,-0.592,-0.137,-0.171,-0.137,-0.532,0.396,-0.532,-0.251,0.966,-0.25,0.99,-0.195,0.989,0.332,False.
MN,-0.504,-0.524,369-2625,no,no,-0.592,0.342,-0.371,0.342,0.196,0.396,0.196,-0.15,-1.488,-0.149,0.058,0.618,0.06,0.332,False.
AK,-1.333,-0.524,389-7073,no,yes,2.112,0.586,0.726,0.586,-0.81,-0.809,-0.811,-1.123,-1.028,-1.125,0.703,-1.414,0.697,-0.428,False.
MI,-0.378,-0.524,370-8463,no,yes,1.454,0.768,-1.317,0.768,1.724,-0.006,1.723,0.78,0.25,0.778,-0.443,-1.008,-0.444,-0.428,False.
DE,-0.755,-0.524,362-7318,no,no,-0.592,0.333,0.377,0.332,-0.384,0.446,-0.384,1.593,-2.254,1.591,-1.267,0.212,-1.267,1.093,False.
SD,1.103,-0.689,412-1194,no,yes,1.162,-0.593,-0.52,-0.592,-0.499,0.396,-0.5,1.013,0.097,1.011,1.921,-0.601,1.918,0.332,False.
MI,0.903,1.719,355-9508,no,no,-0.592,0.489,1.075,0.489,-1.439,0.095,-1.439,-0.126,-0.823,-0.127,-0.515,0.212,-0.51,0.332,False.
KS,0.903,-0.689,352-8202,no,no,-0.592,0.48,-0.62,0.479,0.164,-0.709,0.164,1.761,-0.823,1.763,1.527,-0.195,1.533,0.332,False.
AL,1.656,1.719,335-5882,no,no,-0.592,0.511,-0.62,0.511,-1.353,-1.863,-1.353,1.074,-0.108,1.073,1.384,0.212,1.387,-1.188,False.
OK,-0.303,1.719,352-6976,no,no,-0.592,2.279,-0.271,2.279,1.182,0.697,1.182,2.2,-0.568,2.198,-1.769,-0.601,-1.771,-0.428,True.
CT,2.46,-0.524,393-6733,no,yes,1.892,0.933,1.025,0.933,0.363,-0.056,0.363,1.947,-0.312,1.947,-0.801,-1.008,-0.802,-1.188,False.
NE,0.777,1.719,335-1838,no,no,-0.592,-1.474,0.477,-1.474,-1.418,-1.01,-1.418,-1.498,1.221,-1.498,-0.192,-0.601,-0.192,-1.188,False.
WI,-0.177,1.719,355-6930,no,no,-0.592,-0.049,0.576,-0.049,-0.138,0.597,-0.138,-1.071,0.403,-1.072,-1.554,-0.195,-1.559,-0.428,False.
CT,-0.127,-0.524,387-5860,no,yes,2.112,-0.13,-0.371,-0.13,-1.595,0.797,-1.595,0.301,-0.721,0.299,0.022,0.212,0.02,2.613,True.
WI,-0.127,1.719,343-2605,no,yes,0.723,-0.13,-0.719,-0.13,-1.333,0.647,-1.333,1.159,-1.539,1.16,-0.157,-0.601,-0.152,-0.428,False.
IN,1.631,1.719,350-6759,no,no,-0.592,0.448,0.726,0.448,-0.416,2.605,-0.416,0.315,0.454,0.317,-0.264,0.212,-0.258,-0.428,False.
DC,-0.68,-0.524,371-1514,no,no,-0.592,-1.727,-0.869,-1.727,0.921,-1.662,0.92,-1.156,-0.772,-1.155,-0.049,0.212,-0.046,0.332,False.
AR,-1.634,-0.524,346-9317,no,no,-0.592,-0.407,0.825,-0.407,-0.329,-2.114,-0.328,0.782,-0.057,0.783,0.596,-1.414,0.591,-1.188,False.
ME,0.3,-0.524,398-4313,no,no,-0.592,0.656,1.424,0.656,0.349,0.848,0.35,0.123,-0.465,0.123,-1.303,1.837,-1.306,1.853,False.
MN,-0.177,-0.524,412-4399,no,no,-0.592,0.032,-0.121,0.032,-0.021,-0.608,-0.022,1.717,0.71,1.719,-1.303,0.212,-1.306,-0.428,False.
MD,-0.856,-0.524,330-1835,no,no,-0.592,-0.148,-1.018,-0.148,-1.786,-0.96,-1.787,-0.108,0.557,-0.11,0.596,-0.195,0.591,0.332,False.
FL,0.651,-0.524,416-1676,no,no,-0.592,1.594,0.277,1.594,1.259,3.408,1.259,0.125,0.966,0.123,-1.554,-1.008,-1.559,-0.428,True.
RI,0.501,-0.689,329-7347,no,no,-0.592,-0.172,0.377,-0.172,2.949,-1.612,2.948,1.901,-0.67,1.903,0.345,-0.601,0.339,-1.188,True.
IA,1.43,-0.524,360-6868,no,no,-0.592,-0.4,0.277,-0.4,1.805,0.697,1.804,0.796,-0.568,0.796,-0.407,-0.195,-0.404,-0.428,False.
AZ,0.877,1.719,405-6641,no,no,-0.592,-1.612,0.825,-1.612,1.038,-1.16,1.039,0.262,-0.517,0.26,0.022,2.243,0.02,-0.428,False.
MO,2.384,-0.524,393-2373,no,no,-0.592,0.996,0.427,0.996,0.957,0.697,0.957,-0.549,-1.539,-0.549,-0.407,0.212,-0.404,0.332,False.
VT,0.3,-0.524,419-1714,no,no,-0.592,1.695,0.526,1.696,1.332,0.898,1.331,0.256,0.25,0.255,-0.622,2.243,-0.616,-0.428,True.
IN,0.526,-0.689,336-3819,no,no,-0.592,2.142,-0.072,2.142,0.273,-0.558,0.273,-1.324,0.352,-1.322,0.417,-0.601,0.419,1.853,True.
RI,0.275,1.719,341-3464,no,no,-0.592,0.269,0.028,0.269,-0.211,-0.909,-0.21,-0.346,0.352,-0.347,0.417,-1.008,0.419,-1.188,False.
SD,2.711,-0.524,413-5310,no,no,-0.592,0.871,1.374,0.87,1.132,-0.407,1.131,-0.344,-1.334,-0.342,-0.479,-0.195,-0.484,1.093,False.
MN,-0.981,-0.524,366-7912,no,no,-0.592,1.266,0.427,1.266,0.375,0.898,0.375,1.282,-1.13,1.284,1.061,-1.008,1.055,-0.428,True.
TX,0.224,-0.524,399-8845,no,yes,2.185,1.038,0.078,1.038,-0.1,0.597,-0.101,-0.344,-0.925,-0.342,-0.192,0.618,-0.192,-0.428,False.
VA,-2.136,1.719,368-2583,no,no,-0.592,0.474,-1.567,0.474,-0.621,-0.357,-0.62,0.38,-1.845,0.378,0.237,-0.601,0.233,-1.188,False.
