State,Account Length,Area Code,Phone,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Day Charge,Eve Mins,Eve Calls,Eve Charge,Night Mins,Night Calls,Night Charge,Intl Mins,Intl Calls,Intl Charge,CustServ Calls,Churn?
IN,Low,,348-1359,no,no,Low,High,High,High,Low,Low,Low,High,Low,High,High,Low,High,Low,False.
AZ,Low,Low,354-7339,no,no,Low,High,High,High,High,High,High,High,Low,High,Low,Low,High,High,False.
NM,Low,,349-1687,no,yes,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
OR,Low,Low,380-2558,no,yes,High,Low,High,Low,Low,Low,Low,High,Low,High,High,High,High,High,True.
NJ,Low,Low,365-2153,no,no,Low,High,High,High,Low,High,Low,Low,High,Low,High,Low,High,High,False.
MS,Low,Low,345-6043,no,no,Low,High,High,High,High,Low,High,Low,High,Low,Low,Low,High,Low,False.
MI,Low,,349-2808,no,yes,High,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
TX,Low,Low,411-1715,yes,no,Low,Low,High,Low,High,Low,High,Low,Low,Low,High,Low,High,Low,False.
FL,Low,Low,385-2488,no,yes,High,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,High,False.
DC,Low,,377-7177,no,no,Low,Low,High,Low,Low,High,Low,High,Low,High,High,Low,High,Low,False.
TX,Low,Low,342-1099,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
KS,Low,Low,386-4170,yes,no,Low,Low,High,Low,Low,High,High,High,Low,High,High,Low,High,Low,True.
UT,Low,,413-1269,no,no,Low,Low,Low,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,False.
MN,Low,,396-4460,no,yes,High,Low,High,Low,High,High,High,High,Low,High,Low,Low,Low,Low,False.
IL,High,Low,334-2730,no,no,Low,Low,High,Low,Low,High,Low,High,Low,High,High,Low,High,Low,False.
NM,Low,Low,340-3182,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
SC,Low,,377-8608,no,no,Low,Low,High,Low,High,Low,High,High,High,High,High,Low,High,Low,False.
NC,High,Low,417-3676,no,no,Low,High,Low,High,High,High,High,Low,Low,Low,Low,Low,High,Low,False.
WV,Low,,417-6774,no,yes,High,High,Low,High,High,High,High,High,Low,High,High,Low,High,Low,False.
RI,Low,,411-9554,no,yes,High,High,High,High,High,High,High,High,Low,High,Low,Low,High,High,False.
NH,Low,Low,420-3192,no,no,Low,Low,High,Low,Low,Low,Low,High,Low,High,High,Low,High,Low,False.
MO,Low,,389-1475,no,yes,High,Low,High,Low,Low,High,Low,Low,Low,Low,Low,Low,Low,Low,False.
MA,Low,Low,343-7734,yes,no,Low,Low,High,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
PA,Low,Low,410-3390,no,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
OK,Low,Low,344-6495,no,no,Low,Low,High,Low,Low,Low,High,Low,High,High,Low,Low,Low,Low,False.
AL,Low,Low,331-6229,no,yes,High,High,Low,High,High,High,High,Low,High,High,Low,High,Low,Low,False.
WY,High,Low,337-7501,no,no,Low,High,High,High,High,High,High,Low,Low,High,High,Low,High,Low,False.
PA,Low,Low,339-9631,no,yes,High,Low,High,Low,High,Low,High,High,High,High,High,Low,High,Low,False.
WA,Low,Low,369-4384,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
HI,High,,416-3915,yes,no,Low,High,High,High,High,High,High,Low,Low,High,High,Low,High,Low,False.
SD,High,Low,339-3049,no,yes,High,High,High,High,Low,Low,Low,High,High,High,Low,Low,Low,Low,True.
AL,High,Low,361-7998,no,yes,High,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
VT,High,,355-4842,yes,no,Low,High,High,High,High,High,High,High,High,High,High,Low,High,Low,False.
MT,High,Low,387-6440,no,no,Low,Low,High,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
MN,Low,Low,369-2625,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
AK,Low,Low,389-7073,no,yes,High,High,High,High,Low,Low,Low,Low,Low,Low,High,Low,High,Low,False.
MI,Low,Low,370-8463,no,yes,High,High,Low,High,High,High,High,High,High,High,Low,Low,High,Low,False.
DE,Low,Low,362-7318,no,no,Low,High,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,False.
SD,High,Low,412-1194,no,yes,Low,Low,High,Low,Low,High,Low,High,Low,High,High,Low,High,Low,False.
MI,High,,355-9508,no,no,Low,High,High,High,Low,High,Low,Low,Low,Low,Low,Low,High,Low,False.
KS,High,Low,352-8202,no,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
AL,High,,335-5882,no,no,Low,High,High,High,Low,Low,Low,High,Low,High,High,Low,High,Low,False.
OK,Low,,352-6976,no,no,Low,High,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,True.
CT,High,Low,393-6733,no,yes,High,High,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,False.
NE,High,,335-1838,no,no,Low,Low,High,Low,Low,Low,Low,Low,High,Low,High,Low,High,Low,False.
WI,Low,,355-6930,no,no,Low,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,Low,False.
CT,Low,Low,387-5860,no,yes,High,Low,High,High,Low,High,Low,High,Low,High,High,Low,High,High,True.
WI,Low,,343-2605,no,yes,Low,Low,High,High,Low,High,Low,High,Low,High,High,Low,High,Low,False.
IN,High,,350-6759,no,no,Low,High,High,High,Low,High,High,High,High,High,High,Low,High,Low,False.
DC,Low,Low,371-1514,no,no,Low,Low,High,Low,High,Low,High,Low,Low,Low,High,Low,High,Low,False.
AR,Low,Low,346-9317,no,no,Low,Low,High,Low,High,Low,High,High,Low,High,High,Low,High,Low,False.
ME,Low,Low,398-4313,no,no,Low,High,High,High,High,High,High,Low,Low,High,Low,Low,Low,High,False.
MN,Low,Low,412-4399,no,no,Low,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,False.
MD,Low,Low,330-1835,no,no,Low,Low,Low,Low,Low,Low,Low,Low,High,Low,High,Low,High,Low,False.
FL,High,Low,416-1676,no,no,Low,High,High,High,High,High,High,Low,High,High,Low,Low,Low,Low,True.
RI,Low,Low,329-7347,no,no,Low,Low,High,Low,High,Low,High,High,Low,High,High,Low,High,Low,True.
IA,High,Low,360-6868,no,no,Low,Low,High,Low,High,High,High,High,Low,High,Low,Low,High,Low,False.
AZ,High,,405-6641,no,no,Low,Low,High,Low,High,Low,High,High,Low,High,High,High,High,Low,False.
MO,High,Low,393-2373,no,no,Low,High,High,High,High,High,High,Low,Low,Low,Low,Low,High,Low,False.
VT,Low,Low,419-1714,no,no,Low,High,High,High,High,High,High,High,High,High,Low,High,High,Low,True.
IN,High,Low,336-3819,no,no,Low,High,High,High,High,High,High,Low,High,Low,High,Low,High,High,True.
RI,Low,,341-3464,no,no,Low,High,High,High,High,Low,High,Low,High,Low,High,Low,High,Low,False.
SD,High,Low,413-5310,no,no,Low,High,High,High,High,High,High,Low,Low,Low,Low,Low,High,Low,False.
MN,Low,Low,366-7912,no,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,True.
TX,Low,Low,399-8845,no,yes,High,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
VA,Low,,368-2583,no,no,Low,High,Low,High,Low,High,Low,High,Low,High,High,Low,High,Low,False.
MA,Low,Low,360-6309,no,no,Low,Low,High,Low,High,High,High,Low,Low,High,High,Low,High,Low,False.
ID,High,Low,359-5890,no,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
MA,Low,Low,332-2462,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
GA,Low,Low,381-9196,no,yes,High,Low,High,Low,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
RI,Low,Low,329-3222,no,yes,High,Low,Low,Low,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
ID,High,,363-5819,no,yes,Low,High,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,False.
SD,High,,413-9269,yes,yes,High,High,Low,High,High,Low,High,Low,Low,Low,Low,Low,High,Low,True.
MA,Low,,330-7483,no,no,Low,High,Low,High,High,High,High,High,Low,High,Low,Low,Low,Low,False.
WY,Low,Low,403-7775,no,yes,High,Low,Low,Low,Low,High,High,High,Low,High,High,Low,High,Low,False.
VA,Low,Low,360-2479,no,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
OR,High,Low,394-3791,no,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
VA,High,Low,384-2632,no,no,Low,High,High,High,Low,High,Low,High,High,High,High,Low,High,Low,False.
ME,Low,,359-8466,no,yes,High,Low,High,Low,High,High,High,Low,High,Low,Low,Low,Low,Low,False.
AL,Low,Low,331-8909,no,yes,High,Low,High,Low,High,Low,High,Low,Low,Low,High,Low,High,Low,False.
GA,High,Low,359-5160,no,yes,High,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
IA,Low,,330-9833,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
AZ,High,,362-2314,no,no,Low,High,High,High,High,Low,High,Low,High,Low,High,High,High,Low,False.
FL,Low,,338-8478,no,no,Low,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
MT,Low,Low,387-5453,no,no,Low,High,High,High,High,Low,High,Low,High,Low,High,Low,High,Low,True.
AL,Low,Low,380-3437,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,High,True.
DE,Low,,365-8779,no,no,Low,Low,High,Low,High,High,High,Low,Low,High,Low,Low,High,Low,False.
MT,Low,,407-2750,no,no,Low,High,High,High,Low,Low,Low,High,Low,High,Low,Low,Low,Low,False.
KY,High,Low,396-8265,no,yes,Low,High,High,High,Low,High,Low,Low,Low,Low,Low,Low,High,Low,False.
SC,Low,,397-4304,no,no,Low,Low,Low,Low,High,Low,High,Low,High,Low,High,Low,High,Low,False.
WA,Low,Low,333-2611,no,no,Low,High,High,High,Low,High,High,High,High,High,Low,Low,Low,Low,False.
OR,Low,,409-8814,no,no,Low,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,False.
AK,Low,Low,336-5406,no,no,Low,High,Low,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
GA,Low,Low,343-6940,no,no,Low,High,Low,High,Low,Low,High,High,High,High,Low,Low,High,Low,True.
MN,Low,Low,361-9923,no,no,Low,High,High,High,High,High,High,High,High,High,High,High,High,Low,False.
IL,Low,Low,350-6639,no,yes,High,High,High,High,Low,High,Low,High,Low,High,High,Low,High,Low,False.
IN,Low,Low,376-4300,no,yes,Low,Low,High,Low,Low,High,High,High,Low,High,Low,Low,Low,Low,False.
SC,Low,,349-6567,no,yes,High,Low,High,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
VA,High,Low,333-7749,no,no,Low,High,High,High,Low,High,High,Low,High,Low,Low,Low,Low,Low,False.
WI,Low,Low,408-6089,no,yes,High,Low,High,Low,Low,High,Low,High,Low,High,High,Low,High,Low,False.
VT,High,,375-2165,no,no,Low,High,High,High,Low,High,Low,Low,Low,Low,High,High,High,Low,False.
AZ,Low,Low,400-6999,no,yes,High,Low,High,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
FL,Low,,420-7823,no,no,Low,Low,Low,Low,Low,Low,Low,High,Low,High,High,Low,High,High,True.
AK,Low,,366-5241,no,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,High,False.
AR,High,Low,413-3412,yes,yes,High,High,Low,High,High,Low,High,High,Low,High,High,Low,High,High,False.
AR,Low,Low,406-2752,no,no,Low,Low,High,Low,Low,High,High,Low,Low,Low,Low,Low,Low,Low,False.
AK,Low,Low,337-8078,no,no,Low,High,High,High,High,High,High,Low,Low,High,High,Low,High,Low,False.
MS,Low,Low,402-1942,yes,no,Low,High,Low,High,High,High,High,Low,Low,Low,High,Low,High,Low,True.
ME,Low,Low,371-7917,no,no,Low,Low,High,Low,Low,High,Low,High,Low,High,High,Low,High,Low,False.
CA,High,Low,343-6374,yes,no,Low,High,High,High,High,Low,High,Low,High,High,High,Low,High,Low,False.
NM,High,Low,385-8730,no,yes,Low,Low,High,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,False.
NE,Low,Low,393-7892,yes,yes,High,Low,High,Low,High,Low,High,Low,Low,Low,Low,Low,High,Low,False.
SC,Low,Low,407-6748,no,yes,High,Low,High,Low,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
CO,High,Low,341-4463,yes,no,Low,High,Low,High,High,High,High,Low,Low,Low,Low,Low,High,Low,True.
DE,High,Low,351-2587,no,no,Low,Low,High,Low,Low,Low,High,High,Low,High,High,Low,High,Low,False.
OH,Low,Low,421-9752,no,yes,High,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
MS,Low,Low,356-4001,no,no,Low,High,High,High,Low,High,Low,High,High,High,High,Low,High,Low,False.
OK,High,Low,328-9869,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
CO,High,Low,343-5709,no,no,Low,,Low,,High,High,High,High,Low,High,High,Low,High,Low,True.
NC,Low,Low,334-1872,no,no,Low,High,High,High,High,High,High,Low,High,Low,Low,Low,High,High,False.
MD,Low,Low,350-1040,no,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
KS,High,Low,369-3214,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,Low,Low,Low,Low,False.
MA,High,Low,385-6778,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
NC,High,Low,383-7689,no,no,Low,High,Low,High,High,High,High,Low,Low,High,High,Low,High,Low,False.
NM,Low,Low,385-5722,no,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
CA,High,Low,357-1909,yes,no,Low,High,Low,High,Low,High,Low,High,Low,High,High,Low,High,Low,True.
NY,Low,Low,364-3567,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
AZ,Low,Low,422-4241,no,no,Low,High,Low,High,High,High,High,High,Low,High,Low,Low,High,Low,False.
SD,Low,Low,370-2957,no,yes,Low,High,High,High,Low,High,High,Low,Low,Low,High,Low,High,Low,False.
DC,High,Low,329-6562,no,no,Low,Low,High,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
ND,Low,Low,363-3515,no,no,Low,High,High,High,High,High,High,High,High,High,Low,High,Low,Low,False.
MO,Low,Low,374-7787,yes,no,Low,Low,High,Low,High,High,High,Low,Low,High,High,Low,High,Low,True.
KS,High,Low,345-2931,no,no,Low,High,High,High,Low,High,Low,High,Low,High,Low,Low,Low,Low,False.
SD,High,,373-5732,no,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
OK,Low,Low,348-7437,no,no,Low,Low,High,Low,Low,High,Low,High,High,High,High,Low,High,Low,False.
OR,High,Low,332-9460,yes,no,Low,High,High,High,Low,Low,Low,High,Low,High,Low,Low,Low,Low,False.
IN,Low,Low,355-6531,yes,yes,Low,High,High,High,High,Low,High,High,High,High,Low,Low,Low,Low,False.
OH,Low,Low,336-9390,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
KS,High,Low,346-8581,no,no,Low,High,High,High,High,Low,High,Low,High,High,High,Low,High,High,False.
CT,Low,Low,363-8824,no,no,Low,Low,Low,Low,High,High,High,High,Low,High,Low,Low,High,Low,False.
NH,Low,,353-3351,no,no,Low,High,High,High,High,Low,High,Low,Low,Low,Low,Low,High,Low,False.
WI,Low,Low,360-4320,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
MS,High,,417-6252,no,no,Low,Low,High,Low,High,Low,High,High,Low,High,High,Low,High,Low,False.
WV,Low,Low,393-4949,no,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
MA,Low,Low,401-3156,no,no,Low,Low,High,Low,High,High,High,High,Low,High,Low,Low,High,Low,False.
MD,Low,Low,338-6283,no,no,Low,High,High,High,Low,High,High,High,High,High,High,Low,High,High,False.
PA,Low,,352-9017,no,no,Low,High,Low,High,High,High,High,Low,Low,Low,Low,Low,High,Low,False.
WI,Low,,405-5305,no,no,Low,High,Low,High,High,High,High,Low,Low,Low,High,Low,High,Low,True.
TN,Low,Low,376-9249,no,yes,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
TX,Low,Low,339-7139,no,no,Low,Low,High,Low,High,High,High,Low,High,High,Low,Low,Low,Low,False.
OR,Low,Low,328-6011,no,no,Low,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,True.
IL,Low,,378-1303,no,no,Low,High,High,High,Low,High,Low,Low,High,Low,Low,Low,High,Low,False.
DC,Low,Low,402-5155,no,no,Low,Low,High,Low,High,Low,High,Low,High,Low,High,Low,High,Low,True.
GA,Low,Low,333-5430,no,yes,High,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
ID,Low,Low,365-9696,no,no,Low,High,High,High,Low,High,Low,High,High,High,High,Low,High,Low,False.
UT,Low,Low,410-4023,no,yes,High,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
KY,Low,,411-7649,no,no,Low,High,High,High,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
OH,Low,Low,338-4065,no,no,Low,High,Low,High,High,High,High,Low,Low,High,Low,Low,Low,High,False.
WI,Low,Low,421-9401,yes,no,Low,High,High,High,Low,High,Low,Low,Low,High,Low,Low,High,Low,False.
IL,Low,Low,343-9658,no,no,Low,Low,Low,Low,Low,Low,Low,High,High,High,Low,Low,Low,Low,False.
DE,High,,332-5521,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,Low,Low,High,High,True.
RI,High,,349-4369,yes,no,Low,Low,High,Low,High,Low,High,Low,Low,Low,High,Low,High,Low,False.
TX,High,Low,351-4288,no,no,Low,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,Low,False.
OR,Low,Low,422-5874,no,no,Low,High,High,High,Low,Low,Low,Low,Low,High,Low,Low,High,Low,False.
NV,Low,Low,396-2324,no,no,Low,Low,Low,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
NE,Low,Low,416-5662,no,no,Low,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
MS,High,Low,363-9663,no,no,Low,High,High,High,High,High,High,Low,High,Low,Low,Low,Low,Low,False.
OR,Low,Low,410-9477,no,no,Low,Low,Low,Low,Low,High,Low,High,Low,High,High,Low,High,Low,False.
DE,Low,Low,352-4418,no,no,Low,High,Low,High,High,High,High,High,Low,High,Low,Low,High,Low,True.
DE,High,,361-6563,yes,no,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,Low,Low,Low,True.
AZ,Low,Low,417-4404,no,no,Low,High,High,High,Low,High,Low,High,Low,High,High,Low,High,Low,False.
SD,High,Low,372-8048,no,yes,High,Low,Low,Low,High,Low,High,High,Low,High,High,Low,High,Low,False.
NV,Low,Low,356-3646,no,no,Low,High,High,High,High,Low,High,High,High,High,Low,Low,Low,Low,False.
NM,High,Low,351-9604,no,yes,High,High,High,High,High,High,High,Low,High,Low,Low,High,High,Low,False.
MN,Low,,355-9581,no,no,Low,High,High,High,Low,High,High,Low,High,Low,High,Low,High,Low,False.
NJ,Low,Low,396-5189,no,no,Low,High,High,High,High,Low,High,Low,Low,Low,High,Low,High,Low,False.
IN,Low,Low,356-9187,no,yes,High,High,High,High,Low,Low,Low,High,Low,High,High,Low,High,Low,False.
DC,Low,Low,394-5537,no,yes,Low,High,High,High,Low,High,Low,Low,High,High,High,Low,High,Low,False.
MA,High,,408-2712,yes,no,Low,High,High,High,High,High,High,Low,High,High,High,Low,High,Low,False.
ME,High,Low,404-4486,no,no,Low,Low,High,Low,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
NH,Low,Low,355-1113,no,yes,High,Low,Low,Low,High,High,High,High,High,High,High,Low,High,Low,False.
AZ,High,Low,411-4674,no,no,Low,Low,High,High,High,High,High,High,High,High,High,Low,High,Low,False.
OR,Low,,376-4519,no,no,Low,Low,Low,Low,High,High,High,High,High,High,High,Low,High,Low,False.
KS,Low,,365-5979,no,no,Low,High,High,High,High,High,High,Low,High,Low,High,Low,High,Low,True.
NE,High,Low,382-2879,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
MI,Low,,420-1383,no,no,Low,High,Low,High,High,High,High,High,Low,High,High,Low,High,Low,False.
SC,Low,Low,411-7390,no,no,Low,Low,High,Low,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
PA,Low,Low,383-8848,no,yes,High,High,High,High,High,High,High,Low,Low,High,Low,Low,High,Low,False.
MT,Low,,387-9301,no,yes,High,High,Low,High,Low,High,Low,Low,High,Low,High,Low,High,Low,False.
NM,High,Low,399-3164,no,no,Low,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,False.
OH,Low,,385-8997,no,no,Low,High,Low,High,Low,Low,High,High,High,High,Low,Low,High,Low,True.
WY,Low,,352-6573,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
MI,Low,Low,408-3384,no,no,Low,Low,High,Low,High,High,High,Low,Low,High,Low,Low,Low,Low,False.
AR,High,,419-6033,no,yes,High,High,High,High,Low,High,Low,High,High,High,High,Low,High,Low,False.
FL,Low,Low,336-2090,no,no,Low,Low,High,Low,High,High,High,Low,Low,Low,High,Low,High,Low,False.
AR,Low,,343-7242,no,yes,High,Low,High,Low,High,Low,High,Low,Low,Low,Low,Low,Low,Low,False.
MO,High,,376-1713,no,no,Low,High,High,High,High,High,High,Low,High,Low,High,Low,High,Low,False.
WI,Low,Low,381-5878,yes,no,Low,Low,High,Low,High,High,High,High,High,High,High,Low,High,Low,False.
TX,Low,,390-5470,no,no,Low,Low,High,Low,High,High,High,Low,Low,High,High,Low,High,Low,False.
TX,Low,,414-4803,no,no,Low,Low,High,Low,High,High,High,Low,High,Low,High,Low,High,Low,False.
NM,Low,,382-5478,no,no,Low,High,High,High,Low,High,Low,Low,High,Low,Low,Low,Low,Low,False.
GA,Low,Low,333-7637,no,no,Low,Low,High,Low,High,Low,High,Low,Low,Low,High,Low,High,Low,False.
ID,Low,,341-1647,no,yes,Low,High,Low,High,High,High,High,Low,Low,Low,Low,Low,Low,High,False.
AL,Low,Low,411-4232,no,no,Low,Low,High,Low,High,High,High,Low,Low,High,High,Low,High,Low,False.
KS,Low,Low,339-2616,no,yes,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,False.
SD,Low,,327-3850,no,no,Low,Low,High,Low,High,High,High,High,Low,High,Low,Low,High,Low,False.
LA,High,Low,328-7209,no,yes,Low,High,Low,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
OH,Low,Low,405-6189,no,no,Low,High,High,High,High,High,High,High,Low,High,High,Low,High,Low,True.
MA,Low,Low,418-6737,no,no,Low,High,High,High,High,High,High,Low,High,Low,High,Low,High,Low,True.
AZ,Low,Low,366-2212,no,no,Low,Low,High,Low,Low,Low,High,High,Low,High,Low,Low,High,Low,False.
KY,Low,Low,356-1420,no,no,Low,Low,High,Low,High,Low,High,Low,Low,Low,High,Low,High,Low,False.
DC,Low,Low,343-1323,no,yes,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,False.
WA,Low,Low,361-8239,no,no,Low,High,High,High,Low,High,Low,Low,Low,Low,High,Low,High,Low,False.
UT,Low,Low,384-1621,no,no,Low,High,High,High,High,High,High,Low,Low,Low,High,Low,High,Low,False.
RI,Low,Low,360-3525,no,no,Low,Low,High,Low,High,High,High,High,Low,High,High,Low,High,Low,False.
